Timestamp,voltage_v_ln_avg,voltage_v_ll_avg,voltage_v_l1_n,voltage_v_l2_n,voltage_v_l3_n,current_a_avg,current_a_l1,current_a_l2,current_a_l3,current_a_neutral,active_power_kw_total,active_power_kw_l1,active_power_kw_l2,active_power_kw_l3,apparent_power_kva_total,reactive_power_kvar_total,power_factor_avg,power_factor_l1,power_factor_l2,power_factor_l3,frequency_hz,voltage_thd_percent,current_thd_percent,active_energy_kwh,apparent_energy_kvah,rolling_kva_15min,md_proximity_percent
2026-01-24 02:17:00,239.39,414.61,237.21,236.98,243.96,144.37,146.86,143.85,142.39,0.39,100.91,33.19,33.72,34.01,103.67,23.76,0.973,0.973,0.973,0.973,50.03,3.43,10.56,164978.19,173227.1,102.03,68.02
2026-01-24 02:18:00,239.63,415.04,238.19,237.25,243.45,144.43,148.73,151.48,133.09,0.52,101.12,34.39,33.83,32.9,103.83,23.56,0.974,0.974,0.974,0.974,50.03,3.56,10.16,164978.61,173227.54,100.47,66.98
2026-01-24 02:19:00,239.58,414.96,237.95,239.13,241.66,144.82,148.03,143.19,143.24,1.12,101.36,32.45,33.25,35.66,104.08,23.63,0.974,0.974,0.974,0.974,50.06,4.02,10.16,164979.03,173227.98,99.42,66.28
2026-01-24 02:20:00,239.65,415.08,239.95,240.45,238.56,146.28,139.15,136.29,163.41,0.39,101.49,31.55,31.57,38.37,105.16,27.55,0.965,0.965,0.965,0.965,50.02,4.2,10.25,164979.46,173228.43,105.7,70.47
2026-01-24 02:21:00,239.89,415.49,240.67,241.52,237.48,146.56,137.43,133.34,168.9,0.96,100.78,31.04,29.69,40.06,105.47,31.08,0.956,0.956,0.956,0.956,50.01,4.06,9.92,164979.88,173228.87,105.68,70.45
2026-01-24 02:22:00,239.76,415.26,241.03,240.45,237.79,186.25,164.62,161.93,232.19,0.54,127.35,37.54,38.1,51.7,133.95,41.55,0.951,0.951,0.951,0.951,50.02,4.28,11.18,164980.41,173229.43,133.85,89.24
2026-01-24 02:23:00,239.72,415.2,239.35,239.1,240.71,144.11,132.74,132.81,166.79,0.01,98.53,30.27,30.36,37.9,103.64,32.12,0.951,0.951,0.951,0.951,50.0,3.65,10.2,164980.82,173229.86,102.48,68.32
2026-01-24 02:24:00,239.85,415.42,238.95,238.3,242.29,144.03,139.35,139.64,153.09,0.03,98.22,31.13,31.5,35.59,103.63,33.04,0.948,0.948,0.948,0.948,49.98,3.75,10.16,164981.23,173230.29,103.84,69.22
2026-01-24 02:25:00,239.9,415.5,236.66,237.68,245.36,143.63,136.72,136.61,157.57,0.02,98.46,31.52,32.05,34.9,103.36,31.45,0.953,0.953,0.953,0.953,49.94,3.84,10.28,164981.64,173230.72,102.65,68.43
2026-01-24 02:26:00,239.63,415.04,238.43,237.29,243.18,144.16,139.23,143.33,149.93,0.91,98.32,33.19,34.01,31.11,103.63,32.77,0.949,0.949,0.949,0.949,49.94,3.71,10.14,164982.05,173231.15,106.26,70.84
2026-01-24 02:27:00,239.69,415.14,239.0,238.3,241.77,143.39,154.31,159.05,116.82,0.81,97.3,35.21,34.24,27.85,103.1,34.1,0.944,0.944,0.944,0.944,49.91,3.86,10.21,164982.45,173231.57,104.66,69.77
2026-01-24 02:28:00,239.62,415.02,240.81,239.06,238.98,141.2,148.07,145.58,129.96,0.49,95.86,31.84,31.46,32.56,101.5,33.36,0.944,0.944,0.944,0.944,49.94,4.12,10.02,164982.85,173231.99,105.68,70.45
2026-01-24 02:29:00,239.33,414.51,238.6,238.46,240.92,141.16,137.75,132.82,152.91,1.08,95.05,30.5,30.95,33.6,101.35,35.17,0.938,0.938,0.938,0.938,49.98,4.44,9.66,164983.25,173232.41,106.7,71.13
2026-01-24 02:30:00,239.61,415.01,238.72,239.12,241.0,141.45,140.27,138.93,145.16,0.24,96.2,33.05,32.72,30.43,101.68,32.91,0.946,0.946,0.946,0.946,49.95,4.6,10.08,164983.65,173232.83,104.33,69.56
2026-01-24 02:31:00,239.63,415.04,239.86,239.75,239.29,143.39,147.54,146.11,136.52,0.2,97.06,32.55,32.51,32.01,103.08,34.69,0.942,0.942,0.942,0.942,49.96,4.08,10.41,164984.05,173233.25,106.15,70.76
2026-01-24 02:32:00,239.96,415.61,239.6,242.63,237.64,184.4,188.3,190.27,174.63,0.37,125.33,42.26,42.65,40.42,132.74,43.72,0.944,0.944,0.944,0.944,49.97,4.2,11.12,164984.57,173233.8,133.73,89.16
2026-01-24 02:33:00,239.91,415.53,243.33,242.86,233.54,145.1,150.07,149.55,135.68,0.06,98.71,33.76,33.74,31.21,104.43,34.08,0.945,0.945,0.945,0.945,49.98,3.92,9.41,164984.99,173234.23,101.71,67.81
2026-01-24 02:34:00,240.01,415.71,240.69,241.96,237.4,147.34,151.35,154.49,136.18,0.34,99.4,34.17,33.33,31.9,106.09,37.08,0.937,0.937,0.937,0.937,49.98,3.98,9.32,164985.4,173234.67,99.81,66.54
2026-01-24 02:35:00,240.39,416.36,243.89,244.23,233.06,147.98,148.35,147.91,147.68,0.09,99.48,32.7,31.65,35.12,106.71,38.63,0.932,0.932,0.932,0.932,50.0,3.57,9.54,164985.81,173235.11,100.4,66.93
2026-01-24 02:36:00,240.31,416.21,245.34,243.62,231.96,145.0,138.79,140.07,156.13,0.23,97.44,31.23,31.12,35.09,104.52,37.82,0.932,0.932,0.932,0.932,50.03,3.41,9.9,164986.22,173235.53,98.99,66.0
2026-01-24 02:37:00,240.3,416.21,241.88,241.31,237.72,143.75,139.13,139.35,152.77,0.04,97.17,31.06,30.78,35.32,103.63,36.01,0.938,0.938,0.938,0.938,50.05,3.33,9.97,164986.63,173235.96,100.03,66.69
2026-01-24 02:38:00,240.45,416.46,241.4,242.59,237.37,144.49,141.26,141.99,150.23,0.08,97.64,32.07,32.29,33.29,104.23,36.45,0.937,0.937,0.937,0.937,50.04,3.54,10.28,164987.03,173236.38,100.74,67.16
2026-01-24 02:39:00,240.46,416.48,245.77,245.02,230.6,145.2,142.98,146.21,146.41,0.78,99.08,33.27,33.18,32.64,104.74,33.96,0.946,0.946,0.946,0.946,50.03,3.94,9.54,164987.44,173236.82,101.49,67.66
2026-01-24 02:40:00,240.39,416.36,244.36,243.0,233.81,144.15,145.64,144.05,142.76,0.25,98.43,32.78,34.32,31.33,103.95,33.44,0.947,0.947,0.947,0.947,50.01,3.92,9.84,164987.85,173237.25,97.89,65.26
2026-01-24 02:41:00,240.03,415.73,243.19,244.02,232.86,144.68,149.94,150.2,133.89,0.03,99.56,34.4,33.76,31.4,104.17,30.65,0.956,0.956,0.956,0.956,49.99,3.95,10.22,164988.27,173237.68,99.68,66.45
2026-01-24 02:42:00,239.61,415.01,245.37,243.77,229.7,182.94,185.65,193.0,170.18,1.06,125.12,44.27,44.69,36.16,131.5,40.46,0.951,0.951,0.951,0.951,49.98,4.26,11.11,164988.79,173238.23,127.25,84.83
2026-01-24 02:43:00,239.83,415.39,243.38,244.94,231.19,145.02,151.75,147.96,135.35,0.79,99.32,33.54,33.57,32.21,104.34,31.96,0.952,0.952,0.952,0.952,49.98,3.58,10.31,164989.2,173238.67,98.79,65.86
2026-01-24 02:44:00,239.98,415.65,244.48,243.36,232.11,146.03,148.03,145.77,144.29,0.53,99.57,33.33,33.48,32.76,105.13,33.72,0.947,0.947,0.947,0.947,49.97,3.11,10.66,164989.62,173239.1,100.69,67.13
2026-01-24 02:45:00,239.99,415.67,243.75,241.52,234.71,146.15,147.63,147.93,142.88,0.05,98.98,34.23,35.41,29.35,105.22,35.68,0.941,0.941,0.941,0.941,49.96,3.26,10.77,164990.03,173239.53,103.36,68.91
2026-01-24 02:46:00,239.98,415.65,239.94,239.55,240.46,146.15,152.92,153.97,131.57,0.16,99.17,34.86,35.48,28.82,105.22,35.16,0.943,0.943,0.943,0.943,49.95,3.45,10.19,164990.45,173239.97,104.71,69.81
2026-01-24 02:47:00,239.64,415.05,239.0,238.92,240.99,147.47,157.03,159.57,125.8,0.43,100.16,35.9,34.84,29.42,106.01,34.73,0.945,0.945,0.945,0.945,49.99,3.27,10.43,164990.86,173240.41,106.37,70.91
2026-01-24 02:48:00,239.37,414.59,238.67,239.23,240.2,146.16,149.85,150.65,137.97,0.09,99.15,34.73,35.07,29.35,104.95,34.4,0.945,0.945,0.945,0.945,49.98,3.55,9.56,164991.28,173240.84,102.1,68.07
2026-01-24 02:49:00,239.8,415.33,240.67,241.24,237.48,148.65,160.48,161.56,123.92,0.23,101.04,37.15,36.77,27.11,106.93,35.0,0.945,0.945,0.945,0.945,49.98,3.73,9.8,164991.7,173241.28,105.37,70.25
2026-01-24 02:50:00,239.96,415.62,239.33,240.33,240.24,150.04,165.6,168.42,116.1,0.51,102.43,38.57,37.18,26.68,108.01,34.26,0.948,0.948,0.948,0.948,49.98,3.79,10.27,164992.12,173241.73,104.26,69.51
2026-01-24 02:51:00,239.79,415.31,239.18,236.92,243.26,149.52,165.85,160.84,121.85,1.25,100.91,35.8,36.63,28.48,107.55,37.22,0.938,0.938,0.938,0.938,49.99,3.88,10.33,164992.54,173242.17,102.15,68.1
2026-01-24 02:52:00,239.66,415.08,238.1,238.59,242.28,149.61,159.92,154.82,134.09,1.08,100.39,36.18,36.82,27.38,107.56,38.62,0.933,0.933,0.933,0.933,50.02,3.75,10.58,164992.96,173242.61,102.58,68.38
2026-01-24 02:53:00,239.85,415.42,241.2,240.3,238.05,148.2,160.58,154.47,129.55,0.73,99.96,33.9,33.86,32.2,106.63,37.12,0.937,0.937,0.937,0.937,50.03,3.89,10.59,164993.38,173243.05,105.43,70.28
2026-01-24 02:54:00,239.84,415.4,241.16,240.47,237.88,145.77,144.78,146.86,145.68,0.37,98.06,32.98,32.53,32.55,104.88,37.21,0.935,0.935,0.935,0.935,50.07,3.95,10.47,164993.79,173243.48,100.68,67.12
2026-01-24 02:55:00,240.06,415.79,239.82,240.9,239.47,145.8,142.37,138.64,156.38,0.46,97.82,30.16,30.39,37.26,104.99,38.15,0.932,0.932,0.932,0.932,50.07,3.73,10.03,164994.2,173243.9,100.4,66.93
2026-01-24 02:56:00,240.1,415.85,240.56,238.66,241.07,146.5,132.34,128.96,178.2,0.68,98.91,28.94,29.69,40.29,105.52,36.74,0.937,0.937,0.937,0.937,50.06,3.82,9.91,164994.61,173244.34,100.34,66.89
2026-01-24 02:57:00,239.91,415.52,236.32,237.37,246.03,145.31,130.63,131.1,174.19,0.12,98.86,29.4,29.6,39.85,104.57,34.1,0.945,0.945,0.945,0.945,50.05,3.61,9.95,164995.02,173244.77,102.45,68.3
2026-01-24 02:58:00,240.05,415.76,237.52,238.21,244.41,146.04,127.87,132.25,178.01,0.5,99.16,29.53,30.02,39.61,105.17,35.03,0.943,0.943,0.943,0.943,50.03,3.67,10.62,164995.43,173245.2,105.01,70.0
2026-01-24 02:59:00,240.08,415.81,239.81,241.03,239.39,148.3,133.27,136.57,175.08,0.49,100.43,30.05,30.21,40.17,106.81,36.36,0.94,0.94,0.94,0.94,49.98,3.78,10.82,164995.85,173245.64,107.25,71.5
2026-01-24 03:00:00,239.91,415.52,241.41,240.97,237.34,147.0,131.64,136.85,172.51,0.77,100.48,31.23,31.02,38.23,105.79,33.12,0.95,0.95,0.95,0.95,50.0,3.89,10.97,164996.27,173246.08,105.79,70.53
2026-01-24 03:01:00,239.96,415.61,240.78,241.74,237.35,145.29,133.57,129.17,173.13,0.69,99.66,30.13,31.69,37.83,104.58,31.72,0.953,0.953,0.953,0.953,50.0,4.14,10.41,164996.68,173246.52,109.18,72.79
2026-01-24 03:02:00,239.89,415.48,243.93,243.85,231.88,147.26,140.39,135.74,165.64,0.91,100.84,30.22,30.16,40.46,105.97,32.56,0.952,0.952,0.952,0.952,50.01,4.11,11.21,164997.1,173246.96,109.86,73.24
2026-01-24 03:03:00,239.97,415.63,242.85,242.79,234.28,149.12,137.05,133.2,177.1,0.61,101.64,30.35,29.78,41.51,107.35,34.53,0.947,0.947,0.947,0.947,50.01,3.89,11.53,164997.53,173247.4,110.67,73.78
2026-01-24 03:04:00,240.33,416.25,243.84,243.73,233.41,148.65,126.56,128.84,190.55,0.32,101.14,29.95,30.97,40.22,107.17,35.44,0.944,0.944,0.944,0.944,50.01,3.67,11.11,164997.95,173247.85,110.46,73.64
2026-01-24 03:05:00,239.98,415.65,244.06,243.73,232.16,150.92,141.05,144.33,167.39,0.36,102.68,32.63,33.09,36.96,108.65,35.51,0.945,0.945,0.945,0.945,50.0,3.85,10.96,164998.38,173248.3,109.68,73.12
2026-01-24 03:06:00,240.39,416.36,243.94,242.79,234.44,151.53,147.85,147.39,159.36,0.07,103.82,34.78,34.63,34.41,109.28,34.09,0.95,0.95,0.95,0.95,50.01,4.23,11.07,164998.81,173248.75,107.91,71.94
2026-01-24 03:07:00,240.72,416.92,242.84,243.46,235.85,151.61,147.35,147.7,159.76,0.08,102.38,33.34,34.18,34.86,109.48,38.76,0.935,0.935,0.935,0.935,50.0,4.26,11.22,164999.24,173249.2,109.15,72.77
2026-01-24 03:08:00,240.81,417.08,243.19,244.4,234.82,151.17,149.0,150.93,153.57,0.36,102.27,34.13,34.22,33.92,109.2,38.29,0.937,0.937,0.937,0.937,49.98,3.95,11.26,164999.66,173249.65,105.19,70.13
2026-01-24 03:09:00,240.72,416.92,243.46,242.44,236.25,149.72,152.44,148.23,148.49,0.53,102.36,33.57,32.82,35.97,108.11,34.8,0.947,0.947,0.947,0.947,50.01,4.15,10.9,165000.09,173250.09,107.74,71.83
2026-01-24 03:10:00,240.76,417.0,244.93,244.11,233.25,148.96,142.91,142.47,161.49,0.1,101.98,33.93,33.95,34.1,107.58,34.27,0.948,0.948,0.948,0.948,50.01,3.99,9.9,165000.51,173250.54,110.44,73.62
2026-01-24 03:11:00,240.64,416.8,242.92,242.68,236.34,148.92,146.89,144.01,155.87,0.5,101.85,32.54,32.84,36.48,107.51,34.41,0.947,0.947,0.947,0.947,50.0,4.1,9.71,165000.94,173250.99,109.8,73.2
2026-01-24 03:12:00,240.54,416.61,241.01,241.93,238.68,151.45,138.68,135.74,179.93,0.67,103.19,30.4,31.54,41.24,109.28,35.98,0.944,0.944,0.944,0.944,50.01,4.14,9.7,165001.37,173251.44,111.05,74.03
2026-01-24 03:13:00,240.65,416.8,239.84,240.82,241.29,151.35,146.02,143.63,164.4,0.47,104.35,33.92,33.97,36.46,109.26,32.37,0.955,0.955,0.955,0.955,49.97,4.17,9.49,165001.8,173251.89,108.69,72.46
2026-01-24 03:14:00,240.75,416.97,242.26,241.72,238.26,151.02,143.46,146.11,163.5,0.6,104.45,34.19,33.95,36.31,109.07,31.41,0.958,0.958,0.958,0.958,49.98,4.15,9.67,165002.24,173252.35,113.66,75.77
2026-01-24 03:15:00,240.71,416.92,241.47,240.82,239.85,150.12,143.76,145.56,161.03,0.29,104.03,33.93,33.98,36.11,108.4,30.48,0.96,0.96,0.96,0.96,49.97,4.63,9.26,165002.67,173252.81,114.05,76.04
2026-01-24 03:16:00,240.57,416.67,241.37,243.29,237.06,152.8,149.55,150.21,158.65,0.07,106.12,35.23,36.21,34.68,110.27,29.98,0.962,0.962,0.962,0.962,49.99,5.07,9.44,165003.11,173253.27,115.09,76.73
2026-01-24 03:17:00,240.71,416.91,243.91,243.93,234.29,153.1,150.78,149.72,158.8,0.26,106.62,35.12,34.53,36.97,110.55,29.23,0.964,0.964,0.964,0.964,50.01,4.95,9.64,165003.56,173253.74,111.49,74.32
2026-01-24 03:18:00,240.78,417.02,243.11,242.88,236.33,153.23,148.31,144.93,166.45,0.73,106.85,33.32,34.62,38.9,110.68,28.86,0.965,0.965,0.965,0.965,49.99,4.89,9.93,165004.0,173254.2,111.7,74.47
2026-01-24 03:19:00,240.76,417.0,241.25,238.89,242.15,152.95,154.19,156.59,148.07,0.25,106.16,34.28,33.49,38.4,110.47,30.53,0.961,0.961,0.961,0.961,49.96,4.7,9.33,165004.45,173254.67,113.05,75.36
2026-01-24 03:20:00,240.64,416.8,237.37,238.04,246.52,153.18,151.16,153.82,154.57,0.47,105.64,35.81,35.02,34.8,110.58,32.7,0.955,0.955,0.955,0.955,49.93,3.93,9.11,165004.89,173255.13,112.18,74.79
2026-01-24 03:21:00,240.93,417.29,239.31,238.0,245.48,152.8,155.29,159.03,144.1,0.88,105.33,36.56,35.79,32.98,110.44,33.19,0.954,0.954,0.954,0.954,49.95,3.7,9.54,165005.33,173255.59,115.28,76.86
2026-01-24 03:22:00,240.68,416.87,237.27,235.48,249.31,153.91,154.89,157.45,149.38,0.37,105.57,36.15,36.66,32.77,111.12,34.68,0.95,0.95,0.95,0.95,49.95,3.55,9.98,165005.77,173256.05,116.37,77.58
2026-01-24 03:23:00,240.6,416.71,235.41,234.62,251.76,154.06,164.34,163.71,134.12,0.12,105.24,35.96,36.22,33.06,111.19,35.88,0.946,0.946,0.946,0.946,49.97,3.53,10.05,165006.2,173256.51,115.79,77.19
2026-01-24 03:24:00,240.82,417.1,235.88,234.58,252.0,153.06,157.42,158.0,143.77,0.12,104.56,35.52,35.25,33.79,110.58,35.97,0.946,0.946,0.946,0.946,49.97,3.58,10.01,165006.64,173256.97,114.93,76.62
2026-01-24 03:25:00,240.88,417.2,235.04,233.78,253.81,151.78,154.25,153.83,147.25,0.05,103.92,35.07,34.41,34.43,109.67,35.07,0.948,0.948,0.948,0.948,49.99,3.66,9.6,165007.07,173257.43,113.32,75.55
2026-01-24 03:26:00,241.11,417.61,233.45,233.88,256.01,148.77,139.2,136.2,170.91,0.54,101.58,32.27,32.04,37.27,107.61,35.51,0.944,0.944,0.944,0.944,50.02,3.33,9.24,165007.5,173257.87,108.51,72.34
2026-01-24 03:27:00,241.18,417.73,234.54,234.31,254.7,147.69,140.0,147.6,155.49,1.23,99.81,33.13,32.53,34.15,106.86,38.17,0.934,0.934,0.934,0.934,49.98,2.87,9.11,165007.91,173258.31,108.04,72.03
2026-01-24 03:28:00,241.52,418.31,236.72,237.51,250.33,148.15,142.83,147.13,154.49,1.01,100.02,35.53,34.77,29.73,107.34,38.95,0.932,0.932,0.932,0.932,49.97,2.95,9.14,165008.33,173258.74,111.02,74.01
2026-01-24 03:29:00,241.02,417.44,237.11,238.82,247.11,146.78,151.97,149.04,139.35,0.7,99.09,32.55,32.55,33.98,106.13,38.01,0.934,0.934,0.934,0.934,49.99,2.86,9.93,165008.74,173259.18,106.11,70.74
2026-01-24 03:30:00,240.77,417.01,237.24,236.62,248.43,148.15,141.18,138.51,164.77,0.28,99.78,31.78,31.38,36.63,107.0,38.65,0.932,0.932,0.932,0.932,49.99,2.6,9.93,165009.16,173259.61,105.47,70.31
2026-01-24 03:31:00,240.84,417.14,236.62,238.62,247.3,144.71,147.03,144.93,142.19,0.23,97.42,32.45,33.05,31.92,104.56,37.97,0.932,0.932,0.932,0.932,50.0,2.74,10.5,165009.56,173260.04,99.63,66.42
2026-01-24 03:32:00,240.36,416.31,239.89,239.63,241.57,146.66,147.75,149.45,142.79,0.38,97.67,33.52,32.86,31.29,105.75,40.55,0.924,0.924,0.924,0.924,50.0,2.8,10.71,165009.97,173260.47,102.78,68.52
2026-01-24 03:33:00,240.01,415.7,238.91,240.87,240.25,144.7,146.15,144.32,143.63,0.34,96.43,33.14,32.65,30.64,104.18,39.45,0.926,0.926,0.926,0.926,50.0,2.88,10.37,165010.37,173260.89,103.8,69.2
2026-01-24 03:34:00,240.14,415.93,240.5,239.98,239.95,145.7,142.38,138.17,156.55,0.47,97.29,30.86,31.11,35.32,104.96,39.4,0.927,0.927,0.927,0.927,50.04,3.24,10.42,165010.78,173261.32,105.03,70.02
2026-01-24 03:35:00,240.06,415.78,239.8,238.63,241.74,146.47,145.28,141.92,152.22,0.6,98.66,31.53,30.62,36.51,105.48,37.31,0.935,0.935,0.935,0.935,50.06,3.03,10.32,165011.19,173261.75,106.27,70.84
2026-01-24 03:36:00,239.77,415.29,239.45,238.33,241.54,147.81,136.09,132.17,175.18,0.54,99.29,30.48,30.55,38.26,106.32,38.03,0.934,0.934,0.934,0.934,50.04,3.12,10.4,165011.6,173262.18,105.7,70.47
2026-01-24 03:37:00,239.7,415.17,238.58,236.62,243.91,148.28,138.3,137.42,169.12,0.2,99.98,31.52,32.32,36.14,106.62,37.04,0.938,0.938,0.938,0.938,50.03,3.43,10.67,165012.02,173262.62,106.03,70.69
2026-01-24 03:38:00,240.34,416.27,236.86,236.77,247.39,147.34,137.18,134.12,170.72,0.67,99.27,30.02,30.03,39.21,106.23,37.81,0.934,0.934,0.934,0.934,50.02,3.05,9.86,165012.43,173263.05,103.79,69.2
2026-01-24 03:39:00,240.2,416.03,234.69,235.55,250.37,146.55,131.82,135.25,172.56,0.52,99.14,30.35,31.39,37.4,105.6,36.35,0.939,0.939,0.939,0.939,50.02,3.0,9.68,165012.84,173263.49,100.52,67.01
2026-01-24 03:40:00,240.51,416.56,236.15,236.27,249.12,146.89,138.9,139.5,162.27,0.11,99.84,32.44,32.38,35.02,105.98,35.54,0.942,0.942,0.942,0.942,50.02,3.2,10.03,165013.26,173263.92,99.39,66.26
2026-01-24 03:41:00,240.18,415.99,236.19,237.85,246.49,148.97,142.74,141.53,162.63,0.17,100.94,31.99,31.46,37.5,107.33,36.46,0.941,0.941,0.941,0.941,50.03,3.33,10.02,165013.68,173264.37,104.06,69.38
2026-01-24 03:42:00,239.77,415.27,236.65,233.85,248.8,150.64,143.78,146.54,161.61,0.47,102.45,33.15,33.08,36.21,108.35,35.28,0.945,0.945,0.945,0.945,50.01,3.34,9.62,165014.11,173264.81,106.12,70.75
2026-01-24 03:43:00,239.79,415.32,233.77,234.22,251.39,149.72,147.31,146.02,155.82,0.19,101.25,33.42,34.44,33.39,107.7,36.69,0.94,0.94,0.94,0.94,49.99,3.63,9.12,165014.53,173265.26,104.96,69.98
2026-01-24 03:44:00,239.6,414.99,236.3,235.65,246.87,147.61,148.89,142.94,151.01,0.71,99.59,32.46,32.1,35.03,106.1,36.59,0.939,0.939,0.939,0.939,49.99,3.91,8.49,165014.95,173265.69,101.82,67.88
2026-01-24 03:45:00,239.3,414.47,235.52,237.84,244.54,147.47,140.65,141.57,160.2,0.12,99.52,33.07,34.1,32.35,105.87,36.11,0.94,0.94,0.94,0.94,49.96,3.91,8.4,165015.36,173266.13,103.53,69.02
2026-01-24 03:46:00,239.03,414.0,236.16,236.49,244.44,146.83,150.78,150.78,138.91,0.0,99.29,34.1,34.16,31.03,105.28,35.02,0.943,0.943,0.943,0.943,49.92,3.99,8.14,165015.77,173266.56,102.2,68.14
2026-01-24 03:47:00,239.28,414.43,239.54,240.53,237.77,147.7,150.95,153.11,139.04,0.42,99.95,33.93,32.72,33.31,106.02,35.35,0.943,0.943,0.943,0.943,49.9,3.91,8.83,165016.19,173267.0,103.92,69.28
2026-01-24 03:48:00,239.1,414.13,238.75,238.73,239.83,147.24,148.82,154.26,138.64,1.23,99.64,34.59,36.1,28.95,105.61,35.0,0.943,0.943,0.943,0.943,49.9,3.92,8.73,165016.61,173267.44,105.06,70.04
2026-01-24 03:49:00,239.28,414.44,237.02,235.7,245.14,147.89,159.93,156.65,127.08,0.35,99.62,35.85,35.2,28.57,106.16,36.68,0.938,0.938,0.938,0.938,49.93,3.78,8.91,165017.02,173267.87,105.7,70.47
2026-01-24 03:50:00,239.62,415.02,237.57,237.85,243.43,148.72,154.25,154.9,137.02,0.15,100.52,35.03,34.07,31.42,106.9,36.39,0.94,0.94,0.94,0.94,49.94,4.12,8.56,165017.44,173268.31,105.93,70.62
2026-01-24 03:51:00,239.44,414.71,237.85,238.92,241.54,150.25,148.38,151.78,150.6,0.78,100.87,34.27,34.59,32.01,107.92,38.36,0.935,0.935,0.935,0.935,49.95,4.06,8.04,165017.86,173268.75,105.02,70.02
2026-01-24 03:52:00,239.1,414.12,237.91,237.2,242.18,150.63,157.27,157.26,137.37,0.0,100.46,35.55,35.52,29.39,108.04,39.76,0.93,0.93,0.93,0.93,49.96,4.04,8.09,165018.28,173269.19,103.93,69.29
2026-01-24 03:53:00,239.33,414.52,237.16,236.51,244.32,151.01,162.29,162.85,127.88,0.06,100.82,35.6,35.32,29.9,108.42,39.87,0.93,0.93,0.93,0.93,49.99,3.91,8.33,165018.7,173269.63,102.79,68.53
2026-01-24 03:54:00,239.05,414.04,238.88,239.54,238.74,152.15,162.37,161.23,132.85,0.13,101.1,35.42,35.42,30.26,109.11,41.02,0.927,0.927,0.927,0.927,49.96,3.77,8.83,165019.12,173270.08,105.33,70.22
2026-01-24 03:55:00,238.95,413.87,239.01,240.1,237.76,152.62,158.97,159.88,139.02,0.19,101.21,34.82,33.79,32.61,109.4,41.54,0.925,0.925,0.925,0.925,49.97,3.93,8.51,165019.54,173270.52,106.28,70.85
2026-01-24 03:56:00,238.53,413.13,238.38,237.49,239.72,152.52,151.37,150.22,155.97,0.24,101.25,32.29,32.71,36.25,109.13,40.73,0.928,0.928,0.928,0.928,49.98,3.85,8.91,165019.96,173270.96,105.64,70.43
2026-01-24 03:57:00,239.4,414.65,240.04,240.02,238.15,152.18,149.1,152.16,155.27,0.37,102.14,35.01,34.77,32.36,109.29,38.87,0.935,0.935,0.935,0.935,49.99,3.77,9.11,165020.39,173271.41,102.6,68.4
2026-01-24 03:58:00,239.38,414.61,241.62,240.67,235.86,151.93,157.24,158.53,140.02,0.14,102.4,34.99,35.04,32.37,109.1,37.64,0.939,0.939,0.939,0.939,50.01,4.12,9.33,165020.82,173271.86,102.96,68.64
2026-01-24 03:59:00,239.36,414.57,240.8,238.67,238.61,150.49,155.17,154.88,141.43,0.05,102.6,34.85,35.27,32.47,108.06,33.91,0.949,0.949,0.949,0.949,49.97,4.16,9.21,165021.24,173272.3,103.16,68.77
2026-01-24 04:00:00,239.26,414.39,237.62,238.17,241.99,150.76,156.05,161.09,135.12,1.02,103.39,36.02,36.51,30.86,108.2,31.92,0.956,0.956,0.956,0.956,49.97,4.22,8.88,165021.67,173272.76,101.26,67.51
2026-01-24 04:01:00,239.35,414.55,238.35,238.3,241.4,149.7,155.28,156.29,137.53,0.21,103.36,35.68,34.49,33.18,107.49,29.5,0.962,0.962,0.962,0.962,49.96,4.08,9.78,165022.1,173273.21,102.46,68.3
2026-01-24 04:02:00,239.36,414.57,237.93,240.7,239.45,150.89,146.23,149.23,157.22,0.36,103.84,33.7,33.81,36.33,108.35,30.92,0.958,0.958,0.958,0.958,49.94,3.83,9.54,165022.54,173273.66,101.31,67.54
2026-01-24 04:03:00,239.47,414.76,241.5,241.48,235.44,149.38,145.93,146.53,155.69,0.07,102.42,34.41,34.14,33.87,107.31,32.03,0.954,0.954,0.954,0.954,49.97,3.9,9.62,165022.96,173274.11,100.64,67.1
2026-01-24 04:04:00,239.44,414.72,239.92,240.7,237.72,147.75,148.0,150.05,145.19,0.26,102.58,33.96,34.4,34.22,106.13,27.21,0.967,0.967,0.967,0.967,50.0,3.96,9.95,165023.39,173274.56,98.33,65.56
2026-01-24 04:05:00,239.67,415.11,241.28,241.14,236.6,149.89,151.87,155.27,142.52,0.34,104.37,34.79,35.13,34.45,107.77,26.84,0.968,0.968,0.968,0.968,50.0,3.83,10.13,165023.83,173275.02,101.72,67.82
2026-01-24 04:06:00,239.86,415.45,240.76,240.96,237.86,147.96,145.99,152.07,145.81,1.37,102.58,35.03,35.61,31.95,106.46,28.47,0.964,0.964,0.964,0.964,49.99,3.66,10.13,165024.25,173275.47,101.08,67.39
2026-01-24 04:07:00,240.27,416.14,243.16,243.19,234.45,150.13,156.21,151.45,142.71,0.77,104.92,34.81,34.08,36.02,108.2,26.47,0.97,0.97,0.97,0.97,50.02,4.14,10.63,165024.69,173275.92,104.36,69.57
