Timestamp,z_axis_rms_velocity_mm_sec,x_axis_rms_velocity_mm_sec,z_axis_peak_acceleration_g,x_axis_peak_acceleration_g,high_frequency_rms_acceleration_g,z_axis_kurtosis,x_axis_kurtosis,z_axis_crest_factor,x_axis_crest_factor,peak_velocity_component_freq_hz,temperature_c,iso_health_zone,data_source
2026-01-22 03:01:00,0.2,0.06,0.29,0.09,0.02,3.09,2.93,15.0,8.84,0.0,24.7,ZONE_A,synthetic
2026-01-22 03:02:00,0.23,0.07,0.34,0.1,0.02,3.04,3.02,15.0,10.27,0.0,25.11,ZONE_A,synthetic
2026-01-22 03:03:00,0.5,0.43,0.59,0.61,0.07,2.52,2.27,7.81,28.74,37.3,38.66,ZONE_A,synthetic
2026-01-22 03:04:00,0.5,0.49,0.58,0.57,0.07,3.06,2.68,7.7,23.22,27.7,37.37,ZONE_A,synthetic
2026-01-22 03:05:00,1.91,1.35,2.74,1.91,0.29,2.87,2.22,9.58,28.22,18.4,36.93,ZONE_A,synthetic
2026-01-22 03:06:00,0.26,0.08,0.39,0.12,0.03,2.65,2.67,15.0,11.77,0.0,24.96,ZONE_A,synthetic
2026-01-22 03:07:00,0.5,-0.01,0.63,0.17,0.07,2.93,2.17,8.37,17.06,9.2,35.39,ZONE_A,synthetic
2026-01-22 03:08:00,0.3,0.08,0.45,0.12,0.03,2.83,2.92,15.0,12.2,0.0,25.22,ZONE_A,synthetic
2026-01-22 03:09:00,0.3,0.09,0.44,0.13,0.03,3.02,2.98,15.0,12.95,0.0,25.01,ZONE_A,synthetic
2026-01-22 03:10:00,0.5,0.22,0.65,0.48,0.07,2.99,2.59,8.7,43.95,9.3,37.14,ZONE_A,synthetic
2026-01-22 03:11:00,0.5,0.4,0.71,0.57,0.07,3.27,2.77,9.52,28.14,11.2,35.66,ZONE_A,synthetic
2026-01-22 03:12:00,2.33,1.81,3.14,2.41,0.35,3.09,2.95,8.98,26.67,8.5,38.52,ZONE_A,synthetic
2026-01-22 03:13:00,0.24,0.09,0.35,0.13,0.02,3.19,3.22,15.0,12.93,0.0,26.28,ZONE_A,synthetic
2026-01-22 03:14:00,0.5,0.54,0.6,0.5,0.07,2.82,2.43,7.95,18.73,8.4,41.58,ZONE_A,synthetic
2026-01-22 03:15:00,0.5,0.47,0.53,0.52,0.07,2.66,2.46,7.06,22.19,13.2,41.04,ZONE_A,synthetic
2026-01-22 03:16:00,0.5,0.38,0.64,0.46,0.07,2.29,2.02,8.58,24.0,21.0,39.91,ZONE_A,synthetic
2026-01-22 03:17:00,3.22,2.32,4.65,3.42,0.48,2.27,2.2,9.62,29.53,29.0,39.19,ZONE_B,synthetic
2026-01-22 03:18:00,0.5,0.56,0.61,0.65,0.07,2.05,1.97,8.09,23.12,29.4,40.19,ZONE_A,synthetic
2026-01-22 03:19:00,0.2,0.08,0.3,0.12,0.02,3.16,2.92,15.0,11.76,0.0,27.54,ZONE_A,synthetic
2026-01-22 03:20:00,0.5,0.33,0.8,0.59,0.07,2.05,1.72,10.64,35.49,22.1,38.01,ZONE_A,synthetic
2026-01-22 03:21:00,0.13,0.06,0.2,0.09,0.01,2.87,2.89,15.0,8.81,0.0,25.43,ZONE_A,synthetic
2026-01-22 03:22:00,2.72,1.68,4.17,2.93,0.41,2.47,2.05,10.23,34.84,22.4,38.42,ZONE_A,synthetic
2026-01-22 03:23:00,0.5,0.41,0.73,0.5,0.07,2.64,1.98,9.71,24.72,35.8,38.64,ZONE_A,synthetic
2026-01-22 03:24:00,0.22,0.08,0.33,0.12,0.02,2.78,2.78,15.0,11.94,0.0,26.19,ZONE_A,synthetic
2026-01-22 03:25:00,0.5,-0.07,0.63,0.13,0.07,2.85,2.0,8.42,12.68,44.5,37.26,ZONE_A,synthetic
2026-01-22 03:26:00,2.87,1.52,4.18,2.42,0.43,2.81,1.85,9.72,31.77,44.9,40.08,ZONE_B,synthetic
2026-01-22 03:27:00,0.5,-0.04,0.53,0.0,0.07,2.69,1.98,7.02,0.49,50.8,39.92,ZONE_A,synthetic
2026-01-22 03:28:00,0.29,0.1,0.44,0.15,0.03,2.73,2.96,15.0,14.89,0.0,28.93,ZONE_A,synthetic
2026-01-22 03:29:00,0.32,0.09,0.49,0.14,0.03,3.01,2.86,15.0,14.2,0.0,29.32,ZONE_A,synthetic
2026-01-22 03:30:00,0.27,0.09,0.4,0.13,0.03,2.81,2.77,15.0,13.31,0.0,27.6,ZONE_A,synthetic
2026-01-22 03:31:00,0.2,0.07,0.31,0.1,0.02,3.06,3.03,15.0,10.31,0.0,26.96,ZONE_A,synthetic
2026-01-22 03:32:00,0.5,0.44,0.59,0.59,0.07,2.65,2.32,7.86,26.74,46.3,40.2,ZONE_A,synthetic
2026-01-22 03:33:00,1.59,1.29,2.26,1.79,0.24,2.88,2.62,9.49,27.73,43.8,38.74,ZONE_A,synthetic
2026-01-22 03:34:00,0.5,0.38,0.88,0.54,0.07,3.04,2.56,11.76,28.55,39.7,40.92,ZONE_A,synthetic
2026-01-22 03:35:00,0.5,0.25,0.79,0.47,0.07,3.15,2.45,10.59,37.6,46.3,40.97,ZONE_A,synthetic
2026-01-22 03:36:00,0.21,0.07,0.31,0.11,0.02,3.06,2.97,15.0,10.6,0.0,26.2,ZONE_A,synthetic
2026-01-22 03:37:00,0.5,0.37,0.58,0.51,0.07,2.88,2.65,7.72,27.86,45.1,42.14,ZONE_A,synthetic
2026-01-22 03:38:00,0.22,0.07,0.33,0.11,0.02,3.04,3.1,15.0,11.23,0.0,27.26,ZONE_A,synthetic
2026-01-22 03:39:00,0.24,0.1,0.36,0.15,0.02,3.0,2.93,15.0,14.65,0.0,26.79,ZONE_A,synthetic
2026-01-22 03:40:00,0.5,0.37,0.75,0.68,0.07,3.02,2.79,10.05,36.47,38.9,42.11,ZONE_A,synthetic
2026-01-22 03:41:00,0.16,0.09,0.24,0.14,0.02,3.22,3.19,15.0,14.09,0.0,26.78,ZONE_A,synthetic
2026-01-22 03:42:00,0.5,0.56,0.69,0.57,0.07,2.84,2.69,9.19,20.38,44.7,41.73,ZONE_A,synthetic
2026-01-22 03:43:00,0.14,0.09,0.21,0.14,0.01,3.18,3.18,15.0,13.56,0.0,26.87,ZONE_A,synthetic
2026-01-22 03:44:00,0.5,0.44,0.68,0.56,0.07,2.68,2.29,9.1,25.15,46.3,41.57,ZONE_A,synthetic
2026-01-22 03:45:00,2.6,1.84,3.71,2.93,0.39,3.04,2.97,9.51,31.73,42.9,38.91,ZONE_A,synthetic
2026-01-22 03:46:00,0.08,0.09,0.12,0.13,0.01,3.22,3.12,11.91,13.08,0.0,26.43,ZONE_A,synthetic
2026-01-22 03:47:00,0.56,0.65,0.58,0.72,0.08,3.23,3.02,6.89,22.04,47.4,38.53,ZONE_A,synthetic
2026-01-22 03:48:00,0.08,0.11,0.12,0.16,0.01,3.22,3.3,11.9,15.82,0.0,25.45,ZONE_A,synthetic
2026-01-22 03:49:00,0.08,0.09,0.13,0.13,0.01,3.33,3.31,12.56,13.35,0.0,24.52,ZONE_A,synthetic
2026-01-22 03:50:00,0.5,0.6,0.51,0.65,0.07,3.36,3.12,6.77,21.68,46.1,35.77,ZONE_A,synthetic
2026-01-22 03:51:00,2.8,2.05,4.14,3.02,0.42,3.51,3.13,9.85,29.46,44.3,34.24,ZONE_A,synthetic
2026-01-22 03:52:00,0.04,0.11,0.07,0.16,0.0,3.05,3.12,6.54,16.01,0.0,22.11,ZONE_A,synthetic
2026-01-22 03:53:00,0.57,0.41,0.87,0.69,0.09,3.38,2.79,10.06,33.89,50.8,34.23,ZONE_A,synthetic
2026-01-22 03:54:00,0.09,0.1,0.13,0.16,0.01,2.95,3.05,13.06,15.63,0.0,21.26,ZONE_A,synthetic
2026-01-22 03:55:00,0.53,0.4,0.78,0.56,0.08,3.29,2.79,9.74,27.62,56.6,33.77,ZONE_A,synthetic
2026-01-22 03:56:00,0.15,0.11,0.23,0.16,0.02,3.02,3.09,15.0,16.3,0.0,22.67,ZONE_A,synthetic
2026-01-22 03:57:00,0.59,0.56,0.97,0.69,0.09,3.25,2.96,10.94,24.68,54.3,35.04,ZONE_A,synthetic
2026-01-22 03:58:00,0.18,0.12,0.27,0.18,0.02,3.35,3.33,15.0,18.14,0.0,22.22,ZONE_A,synthetic
2026-01-22 03:59:00,0.61,0.58,0.89,0.77,0.09,3.19,2.79,9.77,26.71,47.0,35.64,ZONE_A,synthetic
2026-01-22 04:00:00,0.13,0.12,0.2,0.18,0.01,3.02,3.02,15.0,18.46,0.0,23.28,ZONE_A,synthetic
2026-01-22 04:01:00,0.64,0.62,0.99,0.9,0.1,3.29,2.93,10.29,28.89,43.1,37.03,ZONE_A,synthetic
2026-01-22 04:02:00,0.09,0.11,0.14,0.17,0.01,3.12,2.93,14.14,16.59,0.0,23.59,ZONE_A,synthetic
2026-01-22 04:03:00,0.71,0.45,0.93,0.44,0.11,2.88,2.31,8.76,19.61,46.6,37.28,ZONE_A,synthetic
2026-01-22 04:04:00,0.13,0.09,0.19,0.13,0.01,3.0,3.06,15.0,13.39,0.0,27.15,ZONE_A,synthetic
2026-01-22 04:05:00,0.13,0.08,0.19,0.12,0.01,2.99,3.14,15.0,11.89,0.0,26.09,ZONE_A,synthetic
2026-01-22 04:06:00,0.09,0.11,0.14,0.16,0.01,3.1,3.11,13.67,15.75,0.0,28.02,ZONE_A,synthetic
2026-01-22 04:07:00,0.5,0.43,0.55,0.24,0.07,2.64,2.06,7.38,11.44,51.7,43.28,ZONE_A,synthetic
2026-01-22 04:08:00,2.47,1.39,3.54,2.14,0.37,2.48,1.7,9.53,30.89,53.6,43.1,ZONE_A,synthetic
2026-01-22 04:09:00,2.55,1.61,3.66,2.35,0.38,2.63,1.98,9.58,29.18,55.3,41.94,ZONE_A,synthetic
2026-01-22 04:10:00,0.5,0.12,0.72,0.35,0.07,2.94,2.46,9.56,34.59,53.9,43.8,ZONE_A,synthetic
2026-01-22 04:11:00,0.6,0.37,0.96,0.41,0.09,2.9,2.45,10.68,22.35,47.9,44.23,ZONE_A,synthetic
2026-01-22 04:12:00,4.06,2.94,6.1,4.3,0.61,2.96,2.57,10.0,29.22,41.5,44.12,ZONE_B,synthetic
2026-01-22 04:13:00,0.57,0.38,0.79,0.42,0.08,3.34,2.69,9.33,22.25,35.8,44.96,ZONE_A,synthetic
2026-01-22 04:14:00,0.6,0.06,0.78,0.25,0.09,3.29,2.58,8.66,24.81,34.7,46.83,ZONE_A,synthetic
2026-01-22 04:15:00,4.25,2.87,6.23,4.17,0.64,3.36,2.81,9.77,29.06,36.1,45.31,ZONE_B,synthetic
2026-01-22 04:16:00,0.08,0.11,0.12,0.16,0.01,3.09,3.12,12.0,16.48,0.0,29.35,ZONE_A,synthetic
2026-01-22 04:17:00,0.56,0.36,0.75,0.55,0.08,3.28,2.7,8.94,30.7,27.2,45.43,ZONE_A,synthetic
2026-01-22 04:18:00,0.5,0.26,0.65,0.28,0.07,2.89,2.37,8.68,21.82,33.9,47.16,ZONE_A,synthetic
2026-01-22 04:19:00,3.39,2.33,5.01,3.43,0.51,2.82,2.34,9.84,29.37,31.4,49.03,ZONE_B,synthetic
2026-01-22 04:20:00,0.03,0.08,0.05,0.12,0.0,2.84,2.92,5.21,11.85,0.0,30.29,ZONE_A,synthetic
2026-01-22 04:21:00,0.5,0.3,0.58,0.23,0.07,2.53,1.99,7.76,15.61,41.9,48.18,ZONE_A,synthetic
2026-01-22 04:22:00,0.5,0.33,0.65,0.39,0.07,2.54,2.19,8.66,23.66,43.0,48.98,ZONE_A,synthetic
2026-01-22 04:23:00,3.41,2.34,5.08,3.3,0.51,2.85,2.3,9.94,28.21,29.1,47.98,ZONE_B,synthetic
2026-01-22 04:24:00,0.5,0.35,0.82,0.83,0.07,2.56,2.47,10.92,48.13,30.4,48.27,ZONE_A,synthetic
2026-01-22 04:25:00,0.5,0.66,0.75,0.91,0.07,2.1,2.2,9.94,27.48,33.2,49.35,ZONE_A,synthetic
2026-01-22 04:26:00,0.15,0.07,0.23,0.11,0.02,3.33,3.29,15.0,10.96,0.0,34.35,ZONE_A,synthetic
2026-01-22 04:27:00,0.5,0.62,0.92,0.93,0.07,2.64,2.48,12.24,29.86,36.9,52.21,ZONE_A,synthetic
2026-01-22 04:28:00,0.08,0.08,0.12,0.12,0.01,3.31,3.27,12.47,12.37,0.0,32.61,ZONE_A,synthetic
2026-01-22 04:29:00,0.5,0.68,0.98,0.91,0.07,2.79,2.6,13.02,26.92,27.0,51.38,ZONE_A,synthetic
2026-01-22 04:30:00,3.94,3.17,6.12,4.72,0.59,2.75,2.72,10.35,29.75,38.1,50.84,ZONE_B,synthetic
2026-01-22 04:31:00,0.13,0.11,0.19,0.17,0.01,3.41,3.33,15.0,16.61,0.0,34.74,ZONE_A,synthetic
2026-01-22 04:32:00,0.74,0.75,1.33,0.98,0.11,2.55,2.22,12.01,26.11,37.0,51.31,ZONE_A,synthetic
2026-01-22 04:33:00,0.1,0.08,0.15,0.12,0.01,3.08,3.2,14.56,12.33,0.0,34.29,ZONE_A,synthetic
2026-01-22 04:34:00,0.74,0.69,1.22,1.12,0.11,2.89,2.8,11.0,32.59,36.0,48.9,ZONE_A,synthetic
2026-01-22 04:35:00,3.72,2.93,5.81,4.41,0.56,2.98,2.8,10.41,30.16,39.6,46.03,ZONE_B,synthetic
2026-01-22 04:36:00,2.81,2.16,4.48,3.45,0.42,3.06,2.89,10.63,31.98,36.7,46.21,ZONE_B,synthetic
2026-01-22 04:37:00,0.78,0.65,1.23,1.0,0.12,3.08,2.82,10.5,30.63,33.1,46.14,ZONE_A,synthetic
2026-01-22 04:38:00,0.5,0.67,0.87,0.85,0.07,2.73,2.48,11.61,25.17,31.1,47.94,ZONE_A,synthetic
2026-01-22 04:39:00,2.92,2.13,4.76,3.3,0.44,2.77,2.39,10.86,31.03,31.4,46.92,ZONE_B,synthetic
2026-01-22 04:40:00,2.88,1.96,4.65,3.05,0.43,2.82,2.28,10.76,31.07,28.1,46.34,ZONE_B,synthetic
2026-01-22 04:41:00,4.04,2.75,6.41,4.39,0.61,2.41,2.02,10.57,31.94,38.3,44.83,ZONE_B,synthetic
2026-01-22 04:42:00,0.05,0.06,0.07,0.1,0.0,2.85,2.94,7.21,9.69,0.0,34.57,ZONE_A,synthetic
2026-01-22 04:43:00,0.5,0.42,1.05,0.89,0.07,2.36,1.93,13.97,42.91,32.7,44.41,ZONE_A,synthetic
2026-01-22 04:44:00,0.0,0.1,0.0,0.15,0.0,3.07,3.1,0.17,15.38,0.0,34.15,ZONE_A,synthetic
2026-01-22 04:45:00,0.5,0.59,0.93,0.82,0.07,2.37,2.13,12.34,27.54,29.2,45.78,ZONE_A,synthetic
2026-01-22 04:46:00,0.5,0.35,0.81,0.73,0.07,2.44,2.3,10.84,41.19,32.2,46.62,ZONE_A,synthetic
2026-01-22 04:47:00,4.05,2.86,5.89,4.09,0.61,2.6,2.1,9.7,28.6,34.6,48.0,ZONE_B,synthetic
2026-01-22 04:48:00,-0.03,0.07,-0.05,0.11,-0.0,2.86,2.9,-4.53,10.95,0.0,34.87,ZONE_A,synthetic
2026-01-22 04:49:00,0.5,0.35,0.53,0.35,0.07,2.63,2.24,7.05,19.46,41.2,49.11,ZONE_A,synthetic
2026-01-22 04:50:00,-0.06,0.1,-0.08,0.16,-0.01,2.99,2.89,-8.46,15.53,0.0,34.22,ZONE_A,synthetic
2026-01-22 04:51:00,0.5,0.4,0.82,0.51,0.07,2.35,2.07,10.95,25.6,42.5,49.23,ZONE_A,synthetic
2026-01-22 04:52:00,0.5,0.48,0.84,0.69,0.07,2.12,1.8,11.22,28.6,31.5,49.12,ZONE_A,synthetic
2026-01-22 04:53:00,0.5,0.4,0.71,0.55,0.07,2.35,2.16,9.43,27.24,40.6,48.22,ZONE_A,synthetic
2026-01-22 04:54:00,3.24,2.37,4.91,3.6,0.49,2.4,2.06,10.09,30.38,41.3,47.55,ZONE_B,synthetic
2026-01-22 04:55:00,3.04,2.1,4.63,3.01,0.46,2.39,1.75,10.14,28.68,36.2,46.72,ZONE_B,synthetic
2026-01-22 04:56:00,-0.02,0.09,-0.02,0.14,-0.0,2.64,2.54,-2.41,13.87,0.0,32.3,ZONE_A,synthetic
2026-01-22 04:57:00,0.5,-0.01,0.76,0.14,0.07,2.23,1.54,10.14,14.39,35.6,47.26,ZONE_A,synthetic
2026-01-22 04:58:00,0.5,0.06,0.86,0.42,0.07,2.22,1.68,11.43,42.01,32.3,48.46,ZONE_A,synthetic
2026-01-22 04:59:00,0.5,0.04,0.85,0.43,0.07,2.57,2.16,11.4,43.01,26.8,47.24,ZONE_A,synthetic
2026-01-22 05:00:00,0.5,0.33,0.75,0.41,0.07,2.12,1.85,9.95,24.38,28.0,49.88,ZONE_A,synthetic
2026-01-22 05:01:00,-0.02,0.1,-0.03,0.15,-0.0,3.15,3.12,-2.63,15.17,0.0,33.17,ZONE_A,synthetic
2026-01-22 05:02:00,2.0,1.5,2.94,2.26,0.3,2.37,2.24,9.81,30.1,24.7,51.11,ZONE_A,synthetic
2026-01-22 05:03:00,0.5,0.42,0.7,0.46,0.07,2.28,2.12,9.32,22.05,25.1,51.54,ZONE_A,synthetic
2026-01-22 05:04:00,-0.01,0.1,-0.02,0.15,-0.0,3.0,2.96,-1.77,15.1,0.0,34.66,ZONE_A,synthetic
2026-01-22 05:05:00,0.04,0.11,0.06,0.16,0.0,2.99,2.98,5.87,16.27,0.0,34.79,ZONE_A,synthetic
2026-01-22 05:06:00,0.5,0.39,0.82,0.67,0.07,2.42,2.34,11.0,34.27,22.4,49.24,ZONE_A,synthetic
2026-01-22 05:07:00,0.5,0.71,0.85,0.71,0.07,2.48,2.23,11.29,19.95,31.0,47.62,ZONE_A,synthetic
2026-01-22 05:08:00,0.07,0.11,0.1,0.16,0.01,3.15,3.11,10.42,16.05,0.0,34.44,ZONE_A,synthetic
2026-01-22 05:09:00,0.5,0.47,0.99,0.78,0.07,2.48,2.32,13.25,32.8,32.5,49.28,ZONE_A,synthetic
2026-01-22 05:10:00,0.5,0.68,1.01,1.17,0.07,2.62,2.57,13.51,34.36,38.4,48.0,ZONE_A,synthetic
2026-01-22 05:11:00,0.5,0.56,1.06,0.8,0.07,2.55,2.07,14.12,28.5,41.2,48.77,ZONE_A,synthetic
2026-01-22 05:12:00,0.5,0.36,1.0,0.63,0.07,2.16,1.76,13.36,34.58,35.9,47.26,ZONE_A,synthetic
2026-01-22 05:13:00,0.16,0.11,0.24,0.17,0.02,3.0,2.84,15.0,16.65,0.0,31.12,ZONE_A,synthetic
2026-01-22 05:14:00,0.5,0.11,1.01,0.36,0.07,2.3,1.57,13.46,36.2,44.8,44.57,ZONE_A,synthetic
2026-01-22 05:15:00,0.11,0.11,0.16,0.17,0.01,2.82,3.04,15.0,16.95,0.0,27.99,ZONE_A,synthetic
2026-01-22 05:16:00,0.5,0.46,0.91,0.6,0.07,2.42,2.16,12.19,26.07,48.6,42.97,ZONE_A,synthetic
2026-01-22 05:17:00,0.5,0.53,0.85,0.78,0.07,2.7,2.44,11.3,29.06,39.9,41.06,ZONE_A,synthetic
2026-01-22 05:18:00,1.86,1.42,2.96,2.32,0.28,2.68,2.3,10.6,32.77,46.3,41.21,ZONE_A,synthetic
2026-01-22 05:19:00,0.5,0.46,0.8,0.65,0.07,2.67,2.08,10.63,28.17,33.2,40.62,ZONE_A,synthetic
2026-01-22 05:20:00,0.13,0.13,0.2,0.19,0.01,2.84,2.94,15.0,19.25,0.0,28.17,ZONE_A,synthetic
2026-01-22 05:21:00,0.17,0.13,0.25,0.19,0.02,2.89,2.73,15.0,18.96,0.0,27.05,ZONE_A,synthetic
2026-01-22 05:22:00,0.5,0.14,0.79,0.39,0.07,2.62,2.01,10.47,38.53,36.5,39.59,ZONE_A,synthetic
2026-01-22 05:23:00,0.2,0.09,0.31,0.13,0.02,2.81,2.81,15.0,12.81,0.0,23.95,ZONE_A,synthetic
2026-01-22 05:24:00,0.5,0.19,0.88,0.45,0.07,2.67,1.97,11.79,45.36,40.7,36.28,ZONE_A,synthetic
2026-01-22 05:25:00,1.99,0.92,3.05,1.67,0.3,2.85,1.93,10.21,36.2,42.5,35.03,ZONE_A,synthetic
2026-01-22 05:26:00,1.47,0.66,2.23,1.24,0.22,2.99,2.24,10.11,37.69,43.6,36.42,ZONE_A,synthetic
2026-01-22 05:27:00,1.85,0.96,2.85,1.7,0.28,3.05,2.31,10.3,35.31,39.9,37.42,ZONE_A,synthetic
2026-01-22 05:28:00,1.46,0.8,2.2,1.33,0.22,3.34,2.55,10.06,33.16,37.8,37.48,ZONE_A,synthetic
2026-01-22 05:29:00,1.63,0.97,2.55,1.69,0.24,3.24,2.58,10.42,34.74,35.0,36.78,ZONE_A,synthetic
2026-01-22 05:30:00,0.22,0.1,0.33,0.15,0.02,2.79,2.76,15.0,14.61,0.0,24.79,ZONE_A,synthetic
2026-01-22 05:31:00,0.24,0.09,0.37,0.13,0.02,2.91,3.1,15.0,12.94,0.0,24.98,ZONE_A,synthetic
2026-01-22 05:32:00,0.5,0.34,0.88,0.41,0.07,2.94,2.27,11.67,24.47,38.2,37.31,ZONE_A,synthetic
2026-01-22 05:33:00,0.5,0.16,1.05,0.58,0.07,3.09,2.61,13.98,57.59,37.1,39.54,ZONE_A,synthetic
2026-01-22 05:34:00,0.21,0.11,0.31,0.17,0.02,2.84,2.65,15.0,16.56,0.0,25.35,ZONE_A,synthetic
2026-01-22 05:35:00,0.5,-0.05,1.03,0.34,0.07,3.14,2.43,13.76,33.53,38.5,38.59,ZONE_A,synthetic
2026-01-22 05:36:00,2.45,1.65,3.93,2.7,0.37,3.01,2.3,10.7,32.62,28.9,39.77,ZONE_A,synthetic
2026-01-22 05:37:00,2.12,1.3,3.59,2.32,0.32,3.02,2.35,11.29,35.83,28.1,39.96,ZONE_A,synthetic
2026-01-22 05:38:00,0.5,0.14,1.09,0.55,0.07,3.02,2.52,14.55,54.67,26.1,38.04,ZONE_A,synthetic
2026-01-22 05:39:00,0.5,0.23,0.93,0.51,0.07,2.98,2.47,12.38,44.74,29.1,37.99,ZONE_A,synthetic
2026-01-22 05:40:00,0.5,0.28,0.85,0.37,0.07,2.67,1.95,11.33,26.5,34.0,38.87,ZONE_A,synthetic
2026-01-22 05:41:00,2.65,1.46,4.16,2.43,0.4,2.87,2.18,10.46,33.22,32.1,40.68,ZONE_A,synthetic
2026-01-22 05:42:00,0.24,0.09,0.37,0.13,0.02,2.74,2.79,15.0,13.44,0.0,29.05,ZONE_A,synthetic
2026-01-22 05:43:00,0.32,0.07,0.48,0.1,0.03,2.75,2.87,15.0,10.33,0.0,31.57,ZONE_A,synthetic
2026-01-22 05:44:00,0.5,0.3,0.98,0.55,0.07,2.68,2.32,13.05,36.13,26.5,44.64,ZONE_A,synthetic
2026-01-22 05:45:00,0.5,0.4,0.96,0.65,0.07,2.67,2.33,12.82,32.55,27.2,43.09,ZONE_A,synthetic
2026-01-22 05:46:00,0.3,0.04,0.45,0.06,0.03,3.09,2.96,15.0,6.31,0.0,31.3,ZONE_A,synthetic
2026-01-22 05:47:00,0.36,0.06,0.53,0.09,0.04,2.93,2.88,15.0,9.47,0.0,33.29,ZONE_A,synthetic
2026-01-22 05:48:00,0.34,0.01,0.52,0.02,0.03,2.86,2.86,15.0,2.14,0.0,32.9,ZONE_A,synthetic
2026-01-22 05:49:00,0.5,0.3,0.72,0.6,0.07,2.67,2.22,9.62,40.28,18.5,43.84,ZONE_A,synthetic
2026-01-22 05:50:00,0.38,0.02,0.58,0.03,0.04,3.03,2.85,15.0,2.86,0.0,30.79,ZONE_A,synthetic
2026-01-22 05:51:00,0.5,0.38,0.93,0.69,0.07,2.62,2.43,12.44,35.76,14.4,44.11,ZONE_A,synthetic
2026-01-22 05:52:00,3.14,2.38,4.96,3.51,0.47,2.56,2.34,10.52,29.56,27.4,41.93,ZONE_B,synthetic
2026-01-22 05:53:00,2.78,2.09,4.48,3.24,0.42,2.49,2.26,10.76,30.94,29.7,42.12,ZONE_A,synthetic
2026-01-22 05:54:00,0.33,0.02,0.5,0.03,0.03,3.16,3.22,15.0,3.16,0.0,29.88,ZONE_A,synthetic
2026-01-22 05:55:00,0.5,0.24,0.96,0.78,0.07,2.79,2.51,12.81,64.89,24.4,41.8,ZONE_A,synthetic
2026-01-22 05:56:00,0.5,0.48,0.7,0.63,0.07,2.96,2.71,9.38,26.32,20.3,43.12,ZONE_A,synthetic
2026-01-22 05:57:00,2.92,2.1,4.32,3.16,0.44,2.85,2.46,9.84,30.08,14.9,44.32,ZONE_B,synthetic
2026-01-22 05:58:00,2.66,1.9,3.9,2.73,0.4,2.69,2.26,9.75,28.66,16.8,46.03,ZONE_A,synthetic
2026-01-22 05:59:00,2.82,1.99,4.14,2.9,0.42,2.76,2.28,9.78,29.18,15.9,45.33,ZONE_B,synthetic
2026-01-22 06:00:00,0.35,0.03,0.53,0.04,0.04,3.01,3.07,15.0,3.9,0.0,31.47,ZONE_A,synthetic
2026-01-22 06:01:00,0.53,0.54,0.74,0.54,0.08,2.85,2.53,9.33,19.91,13.2,45.84,ZONE_A,synthetic
2026-01-22 06:02:00,0.39,0.05,0.59,0.08,0.04,2.87,2.86,15.0,7.87,0.0,31.51,ZONE_A,synthetic
2026-01-22 06:03:00,0.81,0.4,1.2,0.68,0.12,2.82,2.2,9.9,33.68,5.6,47.2,ZONE_A,synthetic
2026-01-22 06:04:00,0.35,0.07,0.52,0.11,0.03,2.75,2.88,15.0,10.97,0.0,30.22,ZONE_A,synthetic
2026-01-22 06:05:00,2.31,1.45,3.42,2.19,0.35,2.88,2.34,9.86,30.2,6.2,47.9,ZONE_A,synthetic
2026-01-22 06:06:00,3.04,2.19,4.28,2.95,0.46,2.92,2.37,9.38,26.9,12.2,48.09,ZONE_B,synthetic
2026-01-22 06:07:00,2.26,1.39,3.27,2.19,0.34,3.44,2.76,9.66,31.41,13.5,50.3,ZONE_A,synthetic
2026-01-22 06:08:00,0.37,0.09,0.55,0.14,0.04,2.97,3.04,15.0,13.52,0.0,33.64,ZONE_A,synthetic
2026-01-22 06:09:00,3.08,2.07,4.53,3.2,0.46,3.32,2.88,9.8,30.95,20.4,48.48,ZONE_B,synthetic
2026-01-22 06:10:00,2.56,1.85,3.66,2.82,0.38,3.34,3.06,9.53,30.4,32.4,48.24,ZONE_A,synthetic
2026-01-22 06:11:00,3.56,2.52,5.19,3.67,0.53,3.17,2.68,9.71,29.15,35.8,49.11,ZONE_B,synthetic
2026-01-22 06:12:00,0.36,0.09,0.54,0.14,0.04,3.13,3.15,15.0,13.68,0.0,34.02,ZONE_A,synthetic
2026-01-22 06:13:00,2.75,2.08,4.01,2.89,0.41,2.9,2.39,9.71,27.76,33.2,46.47,ZONE_A,synthetic
2026-01-22 06:14:00,1.69,1.18,2.59,1.81,0.25,2.77,2.42,10.26,30.66,26.3,44.89,ZONE_A,synthetic
2026-01-22 06:15:00,1.74,1.22,2.68,1.8,0.26,3.11,2.62,10.31,29.54,29.3,43.65,ZONE_A,synthetic
2026-01-22 06:16:00,2.17,1.41,3.38,2.22,0.33,3.16,2.54,10.38,31.43,30.7,44.2,ZONE_A,synthetic
2026-01-22 06:17:00,2.62,1.79,3.93,2.69,0.39,3.18,2.53,10.01,30.16,24.9,45.08,ZONE_A,synthetic
2026-01-22 06:18:00,1.97,1.05,3.0,1.9,0.3,3.27,2.68,10.12,36.08,23.1,44.43,ZONE_A,synthetic
2026-01-22 06:19:00,1.17,0.73,1.8,1.22,0.17,3.16,2.51,10.3,33.43,23.5,43.17,ZONE_A,synthetic
2026-01-22 06:20:00,1.39,0.64,1.95,1.03,0.21,2.95,2.37,9.31,32.31,23.1,42.09,ZONE_A,synthetic
