Timestamp,ambient_temp_c,relative_humidity_pct,dew_point_c,heat_index_c,wireless_signal_strength_dbm,environmental_baseline_offset
2026-01-22 19:52:00,24.57,52.3,14.15,25.54,-66,0.98
2026-01-22 19:53:00,23.14,52.4,12.84,23.67,-65,0.91
2026-01-22 19:54:00,22.26,52.6,12.1,22.56,-66,0.86
2026-01-22 19:55:00,21.66,53.7,11.87,21.89,-67,0.83
2026-01-22 19:56:00,20.12,52.2,10.0,19.82,-64,0.76
2026-01-22 19:57:00,19.48,51.9,9.33,18.99,-63,0.72
2026-01-22 19:58:00,19.66,52.7,9.72,19.28,-64,0.73
2026-01-22 19:59:00,18.04,51.6,7.93,17.21,-65,0.65
2026-01-22 20:00:00,17.88,51.1,7.63,16.97,-64,0.64
2026-01-22 20:01:00,19.78,52.0,9.63,19.37,-65,0.74
2026-01-22 20:02:00,19.49,52.0,9.37,19.02,-65,0.72
2026-01-22 20:03:00,18.19,52.6,8.34,17.46,-64,0.66
2026-01-22 20:04:00,16.97,51.9,7.0,15.92,-64,0.6
2026-01-22 20:05:00,17.9,52.4,8.0,17.09,-65,0.64
2026-01-22 20:06:00,15.26,51.8,5.41,13.87,-65,0.51
2026-01-22 20:07:00,15.63,51.8,5.75,14.31,-64,0.53
2026-01-22 20:08:00,15.51,51.8,5.63,14.16,-66,0.53
2026-01-22 20:09:00,16.92,52.5,7.14,15.91,-68,0.6
2026-01-22 20:10:00,16.43,51.6,6.44,15.26,-68,0.57
2026-01-22 20:11:00,16.42,49.8,5.9,15.13,-68,0.57
2026-01-22 20:12:00,13.03,49.6,2.74,11.14,-67,0.5
2026-01-22 20:13:00,12.87,49.0,2.43,10.92,-67,0.5
2026-01-22 20:14:00,12.14,48.2,1.5,10.03,-66,0.5
2026-01-22 20:15:00,13.2,49.2,2.77,11.3,-68,0.5
2026-01-22 20:16:00,13.55,50.8,3.55,11.79,-70,0.5
2026-01-22 20:17:00,14.78,51.1,4.76,13.26,-70,0.5
2026-01-22 20:18:00,13.91,51.2,3.98,12.23,-69,0.5
2026-01-22 20:19:00,12.21,52.2,2.7,10.3,-70,0.5
2026-01-22 20:20:00,12.95,52.8,3.55,11.2,-70,0.5
2026-01-22 20:21:00,13.22,54.2,4.16,11.58,-68,0.5
2026-01-22 20:22:00,12.96,54.2,3.92,11.28,-68,0.5
2026-01-22 20:23:00,12.53,53.2,3.25,10.72,-72,0.5
2026-01-22 20:24:00,13.31,54.5,4.32,11.71,-71,0.5
2026-01-22 20:25:00,11.41,54.5,2.56,9.48,-71,0.5
2026-01-22 20:26:00,10.47,54.1,1.58,8.38,-69,0.5
2026-01-22 20:27:00,10.55,54.7,1.82,8.5,-71,0.5
2026-01-22 20:28:00,10.38,55.8,1.94,8.35,-72,0.5
2026-01-22 20:29:00,9.7,57.2,1.65,7.62,-72,0.5
2026-01-22 20:30:00,10.87,55.5,2.31,8.9,-74,0.5
2026-01-22 20:31:00,12.95,54.7,4.03,11.29,-74,0.5
2026-01-22 20:32:00,11.31,55.6,2.75,9.41,-74,0.5
2026-01-22 20:33:00,12.92,54.3,3.92,11.23,-73,0.5
2026-01-22 20:34:00,15.55,54.9,6.51,14.39,-73,0.53
2026-01-22 20:35:00,15.81,54.2,6.58,14.66,-73,0.54
2026-01-22 20:36:00,17.81,56.1,8.94,17.23,-73,0.64
2026-01-22 20:37:00,18.44,55.8,9.45,17.99,-70,0.67
2026-01-22 20:38:00,18.0,54.9,8.79,17.38,-68,0.65
2026-01-22 20:39:00,18.91,53.7,9.3,18.42,-68,0.7
2026-01-22 20:40:00,18.76,54.1,9.28,18.27,-69,0.69
2026-01-22 20:41:00,18.51,53.9,8.99,17.94,-67,0.68
2026-01-22 20:42:00,17.8,54.4,8.48,17.1,-66,0.64
2026-01-22 20:43:00,17.26,54.0,7.87,16.41,-63,0.61
2026-01-22 20:44:00,18.63,53.0,8.85,18.03,-65,0.68
2026-01-22 20:45:00,18.27,52.9,8.49,17.57,-67,0.66
2026-01-22 20:46:00,18.75,52.2,8.75,18.12,-69,0.69
2026-01-22 20:47:00,17.44,52.4,7.58,16.53,-66,0.62
2026-01-22 20:48:00,16.74,53.3,7.19,15.74,-65,0.59
2026-01-22 20:49:00,16.59,53.2,7.04,15.55,-64,0.58
2026-01-22 20:50:00,16.56,52.4,6.78,15.46,-63,0.58
2026-01-22 20:51:00,18.67,53.0,8.89,18.08,-63,0.68
2026-01-22 20:52:00,17.2,52.5,7.39,16.24,-62,0.61
2026-01-22 20:53:00,18.9,51.4,8.65,18.24,-61,0.69
2026-01-22 20:54:00,19.0,52.7,9.12,18.47,-61,0.7
2026-01-22 20:55:00,20.3,52.5,10.25,20.06,-62,0.76
2026-01-22 20:56:00,20.51,52.0,10.31,20.29,-62,0.78
2026-01-22 20:57:00,20.32,51.5,9.99,20.01,-60,0.77
2026-01-22 20:58:00,21.67,52.4,11.49,21.79,-60,0.83
2026-01-22 20:59:00,20.15,52.4,10.1,19.88,-58,0.76
2026-01-22 21:00:00,20.08,53.2,10.25,19.84,-57,0.75
2026-01-22 21:01:00,20.47,53.8,10.78,20.39,-58,0.77
2026-01-22 21:02:00,20.29,53.6,10.55,20.13,-57,0.76
2026-01-22 21:03:00,20.01,54.6,10.57,19.86,-59,0.75
2026-01-22 21:04:00,20.78,54.8,11.36,20.86,-59,0.79
2026-01-22 21:05:00,21.83,53.8,12.05,22.11,-57,0.84
2026-01-22 21:06:00,20.73,54.6,11.25,20.78,-57,0.79
2026-01-22 21:07:00,19.7,53.9,10.11,19.42,-57,0.73
2026-01-22 21:08:00,20.41,54.7,10.99,20.39,-59,0.77
2026-01-22 21:09:00,21.28,53.8,11.54,21.41,-60,0.81
2026-01-22 21:10:00,21.26,53.0,11.3,21.32,-60,0.81
2026-01-22 21:11:00,21.5,52.5,11.36,21.58,-59,0.82
2026-01-22 21:12:00,21.0,54.3,11.42,21.09,-61,0.8
2026-01-22 21:13:00,21.31,55.4,11.99,21.58,-61,0.82
2026-01-22 21:14:00,22.91,55.2,13.45,23.64,-62,0.9
2026-01-22 21:15:00,23.57,55.1,14.01,24.48,-63,0.93
2026-01-22 21:16:00,23.61,55.4,14.15,24.58,-63,0.93
2026-01-22 21:17:00,24.78,54.8,15.05,26.06,-63,0.99
2026-01-22 21:18:00,26.35,55.7,16.78,28.29,-63,1.07
2026-01-22 21:19:00,25.8,54.4,15.89,27.39,-60,1.04
2026-01-22 21:20:00,25.21,55.1,15.55,26.68,-63,1.01
2026-01-22 21:21:00,24.07,55.2,14.51,25.16,-63,0.95
2026-01-22 21:22:00,24.05,54.2,14.2,25.04,-61,0.95
2026-01-22 21:23:00,24.81,55.0,15.16,26.14,-63,0.99
2026-01-22 21:24:00,23.11,55.4,13.68,23.91,-61,0.91
2026-01-22 21:25:00,22.66,56.7,13.62,23.44,-64,0.88
2026-01-22 21:26:00,20.86,55.9,11.74,21.06,-63,0.79
2026-01-22 21:27:00,19.76,56.5,10.85,19.7,-63,0.74
2026-01-22 21:28:00,20.15,55.9,11.07,20.14,-64,0.76
2026-01-22 21:29:00,20.83,55.4,11.57,20.97,-64,0.79
2026-01-22 21:30:00,20.41,55.5,11.2,20.45,-66,0.77
2026-01-22 21:31:00,21.55,55.5,12.27,21.91,-67,0.83
2026-01-22 21:32:00,20.84,56.3,11.82,21.06,-66,0.79
2026-01-22 21:33:00,22.67,56.1,13.45,23.4,-66,0.88
2026-01-22 21:34:00,21.92,57.0,13.02,22.51,-65,0.85
2026-01-22 21:35:00,24.43,56.4,15.19,25.76,-65,0.97
2026-01-22 21:36:00,26.45,55.4,16.79,28.4,-66,1.07
2026-01-22 21:37:00,27.38,54.7,17.44,29.59,-66,1.12
2026-01-22 21:38:00,25.28,54.4,15.4,26.69,-64,1.01
2026-01-22 21:39:00,25.08,55.0,15.38,26.48,-64,1.0
2026-01-22 21:40:00,25.72,55.0,15.99,27.35,-64,1.04
2026-01-22 21:41:00,25.98,54.4,16.05,27.64,-63,1.05
2026-01-22 21:42:00,24.75,54.6,14.96,26.0,-64,0.99
2026-01-22 21:43:00,24.28,53.4,14.2,25.27,-63,0.96
2026-01-22 21:44:00,24.54,54.3,14.69,25.69,-65,0.98
2026-01-22 21:45:00,23.17,54.8,13.56,23.93,-63,0.91
2026-01-22 21:46:00,21.41,53.8,11.65,21.57,-61,0.82
2026-01-22 21:47:00,21.72,53.1,11.74,21.91,-61,0.84
2026-01-22 21:48:00,20.89,52.6,10.82,20.81,-60,0.79
2026-01-22 21:49:00,20.14,52.4,10.08,19.85,-59,0.76
2026-01-22 21:50:00,21.04,51.6,10.69,20.93,-58,0.8
2026-01-22 21:51:00,22.33,49.3,11.2,22.37,-61,0.87
2026-01-22 21:52:00,24.59,50.5,13.6,25.37,-63,0.98
2026-01-22 21:53:00,24.97,52.1,14.43,26.03,-61,1.0
2026-01-22 21:54:00,26.52,53.8,16.38,28.31,-62,1.08
2026-01-22 21:55:00,24.64,53.4,14.53,25.74,-64,0.98
2026-01-22 21:56:00,25.15,53.5,15.03,26.43,-62,1.01
2026-01-22 21:57:00,25.58,54.1,15.59,27.06,-59,1.03
2026-01-22 21:58:00,27.11,53.7,16.9,29.09,-59,1.11
2026-01-22 21:59:00,26.41,55.5,16.77,28.35,-59,1.07
2026-01-22 22:00:00,28.16,56.0,18.54,30.84,-59,1.16
2026-01-22 22:01:00,29.74,56.1,20.03,33.1,-59,1.24
2026-01-22 22:02:00,27.63,56.3,18.13,30.13,-57,1.13
2026-01-22 22:03:00,26.75,57.0,17.5,28.99,-57,1.09
2026-01-22 22:04:00,27.02,57.4,17.87,29.42,-61,1.1
2026-01-22 22:05:00,27.27,57.1,18.02,29.72,-63,1.11
2026-01-22 22:06:00,28.37,57.7,19.2,31.35,-63,1.17
2026-01-22 22:07:00,29.42,58.8,20.5,33.01,-62,1.22
2026-01-22 22:08:00,27.56,59.2,18.87,30.39,-64,1.13
2026-01-22 22:09:00,25.58,58.3,16.77,27.52,-63,1.03
2026-01-22 22:10:00,25.61,58.6,16.88,27.59,-64,1.03
2026-01-22 22:11:00,24.59,58.7,15.96,26.21,-63,0.98
2026-01-22 22:12:00,24.76,58.2,15.99,26.39,-64,0.99
2026-01-22 22:13:00,25.94,58.1,17.06,27.99,-61,1.05
2026-01-22 22:14:00,26.18,57.6,17.15,28.27,-62,1.06
2026-01-22 22:15:00,24.92,57.8,16.01,26.55,-63,1.0
2026-01-22 22:16:00,25.14,57.7,16.2,26.85,-61,1.01
2026-01-22 22:17:00,25.23,58.9,16.6,27.1,-61,1.01
2026-01-22 22:18:00,24.73,58.1,15.92,26.34,-61,0.99
2026-01-22 22:19:00,25.52,57.8,16.57,27.38,-64,1.03
2026-01-22 22:20:00,27.05,59.0,18.34,29.64,-65,1.1
2026-01-22 22:21:00,26.65,59.3,18.03,29.11,-63,1.08
2026-01-22 22:22:00,25.95,59.0,17.3,28.1,-64,1.05
2026-01-22 22:23:00,26.06,59.6,17.56,28.32,-61,1.05
2026-01-22 22:24:00,23.63,59.7,15.34,25.02,-62,0.93
2026-01-22 22:25:00,23.46,60.8,15.43,24.88,-63,0.92
2026-01-22 22:26:00,23.95,60.3,15.79,25.51,-65,0.95
2026-01-22 22:27:00,23.51,60.4,15.4,24.92,-65,0.93
2026-01-22 22:28:00,24.2,60.8,16.14,25.89,-63,0.96
2026-01-22 22:29:00,23.34,59.8,15.08,24.64,-63,0.92
2026-01-22 22:30:00,23.67,59.7,15.36,25.07,-61,0.93
2026-01-22 22:31:00,24.37,59.6,15.98,26.0,-62,0.97
2026-01-22 22:32:00,23.71,60.6,15.64,25.21,-62,0.94
2026-01-22 22:33:00,23.6,61.7,15.8,25.16,-63,0.93
2026-01-22 22:34:00,22.53,60.4,14.45,23.6,-62,0.88
2026-01-22 22:35:00,24.83,60.7,16.69,26.73,-62,0.99
2026-01-22 22:36:00,25.4,59.3,16.88,27.38,-62,1.02
2026-01-22 22:37:00,24.86,59.8,16.5,26.69,-61,0.99
2026-01-22 22:38:00,24.42,59.1,15.91,26.02,-62,0.97
2026-01-22 22:39:00,24.3,58.4,15.6,25.78,-62,0.96
2026-01-22 22:40:00,22.8,58.0,14.1,23.75,-61,0.89
2026-01-22 22:41:00,20.29,58.1,11.78,20.49,-59,0.76
2026-01-22 22:42:00,20.3,58.7,11.93,20.55,-58,0.76
2026-01-22 22:43:00,21.78,57.8,13.09,22.39,-58,0.84
2026-01-22 22:44:00,22.92,56.4,13.76,23.76,-61,0.9
2026-01-22 22:45:00,22.04,55.8,12.79,22.56,-62,0.85
2026-01-22 22:46:00,22.7,55.3,13.28,23.38,-61,0.89
2026-01-22 22:47:00,21.16,55.0,11.76,21.36,-59,0.81
2026-01-22 22:48:00,21.05,55.0,11.66,21.22,-59,0.8
2026-01-22 22:49:00,21.94,55.7,12.68,22.42,-57,0.85
2026-01-22 22:50:00,22.48,55.9,13.25,23.15,-57,0.87
2026-01-22 22:51:00,21.65,55.0,12.2,21.98,-56,0.83
2026-01-22 22:52:00,22.36,55.0,12.88,22.9,-56,0.87
2026-01-22 22:53:00,22.47,54.5,12.84,23.0,-54,0.87
2026-01-22 22:54:00,21.11,54.8,11.66,21.28,-54,0.81
2026-01-22 22:55:00,21.93,54.6,12.35,22.31,-53,0.85
2026-01-22 22:56:00,23.26,57.3,14.34,24.29,-57,0.91
2026-01-22 22:57:00,24.25,59.0,15.72,25.78,-59,0.96
2026-01-22 22:58:00,23.17,58.7,14.61,24.29,-58,0.91
2026-01-22 22:59:00,23.67,59.2,15.24,25.02,-60,0.93
2026-01-22 23:00:00,24.85,57.9,16.0,26.49,-60,0.99
2026-01-22 23:01:00,23.55,58.1,14.81,24.74,-59,0.93
2026-01-22 23:02:00,22.46,58.3,13.85,23.32,-58,0.87
2026-01-22 23:03:00,23.17,57.8,14.38,24.21,-59,0.91
2026-01-22 23:04:00,22.95,58.0,14.23,23.94,-60,0.9
2026-01-22 23:05:00,23.37,58.9,14.86,24.58,-62,0.92
2026-01-22 23:06:00,22.09,58.4,13.54,22.85,-61,0.85
2026-01-22 23:07:00,21.95,58.3,13.38,22.66,-63,0.85
2026-01-22 23:08:00,22.73,57.7,13.94,23.62,-64,0.89
2026-01-22 23:09:00,21.68,55.6,12.39,22.07,-64,0.83
2026-01-22 23:10:00,20.23,54.9,10.88,20.17,-67,0.76
2026-01-22 23:11:00,20.26,53.4,10.46,20.08,-65,0.76
2026-01-22 23:12:00,20.58,53.3,10.73,20.48,-62,0.78
2026-01-22 23:13:00,21.22,53.0,11.25,21.27,-63,0.81
2026-01-22 23:14:00,22.95,53.2,12.9,23.5,-63,0.9
2026-01-22 23:15:00,23.15,53.1,13.06,23.75,-61,0.91
2026-01-22 23:16:00,24.03,52.4,13.68,24.84,-61,0.95
2026-01-22 23:17:00,23.66,52.6,13.38,24.37,-61,0.93
2026-01-22 23:18:00,22.73,52.4,12.48,23.15,-62,0.89
2026-01-22 23:19:00,21.58,52.8,11.52,21.7,-63,0.83
2026-01-22 23:20:00,20.87,52.8,10.88,20.81,-63,0.79
2026-01-22 23:21:00,20.5,52.3,10.39,20.3,-67,0.77
2026-01-22 23:22:00,21.28,51.9,11.0,21.25,-67,0.81
2026-01-22 23:23:00,22.4,52.3,12.13,22.71,-66,0.87
2026-01-22 23:24:00,21.98,52.8,11.9,22.22,-64,0.85
2026-01-22 23:25:00,22.75,52.2,12.42,23.15,-63,0.89
2026-01-22 23:26:00,20.75,52.1,10.55,20.59,-65,0.79
2026-01-22 23:27:00,20.52,53.4,10.72,20.42,-67,0.78
2026-01-22 23:28:00,21.33,52.4,11.18,21.36,-68,0.82
2026-01-22 23:29:00,21.28,53.7,11.51,21.41,-69,0.81
2026-01-22 23:30:00,20.79,53.3,10.93,20.75,-69,0.79
2026-01-22 23:31:00,20.2,54.0,10.58,20.05,-68,0.76
2026-01-22 23:32:00,22.14,54.3,12.46,22.55,-66,0.86
2026-01-22 23:33:00,20.24,54.3,10.71,20.13,-65,0.76
2026-01-22 23:34:00,19.25,53.0,9.43,18.79,-63,0.71
2026-01-22 23:35:00,19.28,52.7,9.38,18.81,-64,0.71
2026-01-22 23:36:00,21.06,52.5,10.95,21.02,-64,0.8
2026-01-22 23:37:00,21.4,52.3,11.21,21.43,-65,0.82
2026-01-22 23:38:00,20.28,53.1,10.42,20.09,-65,0.76
2026-01-22 23:39:00,20.84,52.8,10.86,20.78,-68,0.79
2026-01-22 23:40:00,22.9,52.2,12.57,23.35,-65,0.9
2026-01-22 23:41:00,23.25,53.9,13.39,23.96,-65,0.91
2026-01-22 23:42:00,23.57,53.7,13.63,24.36,-68,0.93
2026-01-22 23:43:00,24.63,54.6,14.86,25.84,-70,0.98
2026-01-22 23:44:00,26.28,55.9,16.76,28.21,-68,1.06
2026-01-22 23:45:00,25.9,55.5,16.29,27.64,-67,1.04
2026-01-22 23:46:00,26.05,55.2,16.36,27.83,-69,1.05
2026-01-22 23:47:00,26.3,55.4,16.63,28.18,-69,1.07
2026-01-22 23:48:00,25.7,56.4,16.37,27.48,-69,1.04
2026-01-22 23:49:00,26.35,57.1,17.15,28.44,-69,1.07
2026-01-22 23:50:00,27.34,56.1,17.8,29.7,-69,1.12
2026-01-22 23:51:00,27.82,54.9,17.9,30.22,-69,1.14
2026-01-22 23:52:00,28.75,55.9,19.06,31.66,-69,1.19
2026-01-22 23:53:00,28.32,55.1,18.43,30.95,-67,1.17
2026-01-22 23:54:00,28.0,55.5,18.24,30.54,-64,1.15
2026-01-22 23:55:00,29.36,56.2,19.71,32.57,-65,1.22
2026-01-22 23:56:00,31.72,56.0,21.84,35.99,-65,1.34
2026-01-22 23:57:00,29.25,53.8,18.92,32.1,-66,1.21
2026-01-22 23:58:00,28.79,53.9,18.51,31.46,-65,1.19
2026-01-22 23:59:00,29.27,54.1,19.02,32.16,-62,1.21
2026-01-23 00:00:00,30.41,54.2,20.09,33.8,-64,1.27
2026-01-23 00:01:00,32.06,54.4,21.68,36.24,-65,1.35
2026-01-23 00:02:00,33.07,55.3,22.91,37.92,-68,1.4
2026-01-23 00:03:00,35.97,54.8,25.43,42.31,-68,1.55
2026-01-23 00:04:00,34.21,54.0,23.55,39.42,-67,1.46
2026-01-23 00:05:00,33.3,54.2,22.76,38.06,-71,1.41
2026-01-23 00:06:00,32.6,55.2,22.41,37.17,-72,1.38
2026-01-23 00:07:00,31.21,56.3,21.45,35.28,-71,1.31
2026-01-23 00:08:00,30.29,56.5,20.65,33.95,-71,1.26
2026-01-23 00:09:00,30.47,56.6,20.85,34.23,-69,1.27
2026-01-23 00:10:00,30.67,56.3,20.95,34.48,-67,1.28
2026-01-23 00:11:00,30.64,55.5,20.7,34.33,-67,1.28
2026-01-23 00:12:00,28.45,55.6,18.69,31.2,-67,1.17
2026-01-23 00:13:00,29.2,54.5,19.07,32.12,-68,1.21
2026-01-23 00:14:00,27.85,54.7,17.88,30.25,-67,1.14
2026-01-23 00:15:00,27.54,54.0,17.38,29.72,-68,1.13
2026-01-23 00:16:00,28.97,54.3,18.8,31.76,-66,1.2
2026-01-23 00:17:00,29.9,55.1,19.89,33.2,-65,1.25
2026-01-23 00:18:00,28.12,56.6,18.67,30.86,-64,1.16
2026-01-23 00:19:00,27.71,56.6,18.3,30.28,-65,1.14
2026-01-23 00:20:00,27.41,57.5,18.27,29.97,-63,1.12
2026-01-23 00:21:00,27.12,57.7,18.04,29.58,-61,1.11
2026-01-23 00:22:00,28.2,56.7,18.77,30.98,-60,1.16
2026-01-23 00:23:00,28.62,56.2,19.03,31.52,-63,1.18
2026-01-23 00:24:00,30.04,56.3,20.37,33.56,-62,1.25
2026-01-23 00:25:00,29.98,55.1,19.97,33.31,-63,1.25
2026-01-23 00:26:00,30.66,54.6,20.44,34.22,-65,1.28
2026-01-23 00:27:00,30.72,55.3,20.7,34.41,-64,1.29
2026-01-23 00:28:00,30.91,55.4,20.91,34.7,-66,1.3
2026-01-23 00:29:00,30.64,54.7,20.47,34.21,-69,1.28
2026-01-23 00:30:00,29.76,53.6,19.32,32.78,-67,1.24
2026-01-23 00:31:00,29.33,53.2,18.81,32.13,-67,1.22
2026-01-23 00:32:00,25.92,53.8,15.83,27.49,-69,1.05
2026-01-23 00:33:00,26.29,52.9,15.9,27.89,-69,1.06
2026-01-23 00:34:00,27.64,52.8,17.13,29.72,-70,1.13
2026-01-23 00:35:00,27.93,52.1,17.16,30.02,-70,1.15
2026-01-23 00:36:00,27.97,52.1,17.21,30.08,-70,1.15
2026-01-23 00:37:00,30.15,53.8,19.73,33.37,-72,1.26
2026-01-23 00:38:00,29.1,54.6,19.01,31.98,-71,1.2
2026-01-23 00:39:00,29.36,55.7,19.56,32.5,-69,1.22
2026-01-23 00:40:00,29.56,54.6,19.43,32.64,-69,1.23
2026-01-23 00:41:00,29.51,55.6,19.69,32.71,-69,1.23
2026-01-23 00:42:00,28.8,56.1,19.16,31.75,-65,1.19
2026-01-23 00:43:00,29.6,55.6,19.76,32.84,-67,1.23
2026-01-23 00:44:00,30.18,56.0,20.4,33.72,-66,1.26
2026-01-23 00:45:00,28.28,55.9,18.64,31.01,-64,1.16
2026-01-23 00:46:00,27.74,56.9,18.4,30.36,-64,1.14
2026-01-23 00:47:00,26.03,57.4,16.94,28.04,-64,1.05
2026-01-23 00:48:00,25.12,58.4,16.36,26.9,-64,1.01
2026-01-23 00:49:00,25.28,56.7,16.06,26.94,-63,1.01
2026-01-23 00:50:00,25.53,56.1,16.13,27.22,-68,1.03
2026-01-23 00:51:00,25.43,55.7,15.92,27.04,-68,1.02
2026-01-23 00:52:00,27.32,55.9,17.71,29.64,-71,1.12
2026-01-23 00:53:00,27.32,55.9,17.74,29.65,-69,1.12
2026-01-23 00:54:00,26.71,56.7,17.38,28.9,-70,1.09
2026-01-23 00:55:00,25.57,58.0,16.69,27.48,-69,1.03
2026-01-23 00:56:00,26.83,57.7,17.79,29.19,-71,1.09
2026-01-23 00:57:00,28.62,57.0,19.26,31.62,-69,1.18
2026-01-23 00:58:00,29.08,56.6,19.57,32.23,-69,1.2
2026-01-23 00:59:00,30.17,56.7,20.62,33.82,-72,1.26
2026-01-23 01:00:00,29.98,54.9,19.89,33.27,-69,1.25
2026-01-23 01:01:00,29.88,54.2,19.59,33.03,-70,1.24
2026-01-23 01:02:00,29.71,53.8,19.32,32.74,-71,1.24
2026-01-23 01:03:00,30.05,51.7,19.0,32.93,-73,1.25
2026-01-23 01:04:00,29.84,50.7,18.51,32.5,-73,1.24
2026-01-23 01:05:00,28.81,50.4,17.46,31.03,-73,1.19
2026-01-23 01:06:00,29.97,50.8,18.65,32.69,-72,1.25
2026-01-23 01:07:00,31.42,50.9,20.02,34.78,-74,1.32
2026-01-23 01:08:00,31.2,50.6,19.7,34.41,-72,1.31
2026-01-23 01:09:00,30.09,50.1,18.53,32.77,-75,1.25
2026-01-23 01:10:00,31.75,49.3,19.81,35.0,-72,1.34
2026-01-23 01:11:00,32.16,49.4,20.21,35.61,-74,1.36
2026-01-23 01:12:00,33.43,49.3,21.35,37.45,-72,1.42
2026-01-23 01:13:00,34.76,49.1,22.47,39.36,-73,1.49
2026-01-23 01:14:00,34.32,49.4,22.16,38.76,-75,1.47
2026-01-23 01:15:00,35.43,49.9,23.35,40.53,-75,1.52
2026-01-23 01:16:00,36.09,49.3,23.78,41.43,-72,1.55
2026-01-23 01:17:00,35.75,49.0,23.34,40.84,-71,1.54
2026-01-23 01:18:00,36.14,50.8,24.31,41.79,-68,1.56
2026-01-23 01:19:00,36.89,51.4,25.18,43.08,-68,1.59
2026-01-23 01:20:00,37.66,50.9,25.72,44.18,-68,1.63
2026-01-23 01:21:00,37.56,51.0,25.66,44.04,-68,1.63
2026-01-23 01:22:00,38.25,49.4,25.77,44.81,-69,1.66
2026-01-23 01:23:00,36.38,49.2,23.98,41.83,-71,1.57
2026-01-23 01:24:00,35.7,49.0,23.3,40.77,-69,1.54
2026-01-23 01:25:00,35.23,48.9,22.83,40.04,-68,1.51
2026-01-23 01:26:00,34.46,49.6,22.35,39.0,-68,1.47
2026-01-23 01:27:00,35.29,48.8,22.87,40.12,-69,1.51
2026-01-23 01:28:00,34.4,48.2,21.85,38.67,-70,1.47
2026-01-23 01:29:00,36.2,47.9,23.38,41.31,-70,1.56
2026-01-23 01:30:00,37.63,47.5,24.54,43.42,-74,1.63
2026-01-23 01:31:00,36.47,48.5,23.83,41.84,-72,1.57
2026-01-23 01:32:00,34.91,48.5,22.42,39.49,-70,1.5
2026-01-23 01:33:00,34.43,49.2,22.21,38.9,-70,1.47
2026-01-23 01:34:00,33.32,48.9,21.1,37.2,-70,1.42
2026-01-23 01:35:00,32.05,47.2,19.37,35.1,-70,1.35
2026-01-23 01:36:00,31.69,48.1,19.33,34.72,-70,1.33
2026-01-23 01:37:00,32.47,49.8,20.64,36.13,-69,1.37
2026-01-23 01:38:00,34.07,50.0,22.15,38.5,-68,1.45
2026-01-23 01:39:00,35.8,49.4,23.51,40.98,-70,1.54
2026-01-23 01:40:00,35.72,48.9,23.29,40.78,-72,1.54
2026-01-23 01:41:00,33.21,47.8,20.61,36.85,-73,1.41
2026-01-23 01:42:00,31.7,48.5,19.5,34.81,-72,1.34
2026-01-23 01:43:00,33.28,49.3,21.18,37.21,-72,1.41
2026-01-23 01:44:00,34.73,50.2,22.81,39.52,-73,1.49
2026-01-23 01:45:00,34.74,50.1,22.78,39.52,-73,1.49
2026-01-23 01:46:00,35.82,51.1,24.12,41.36,-74,1.54
2026-01-23 01:47:00,35.61,51.7,24.1,41.14,-74,1.53
2026-01-23 01:48:00,35.7,51.2,24.04,41.19,-71,1.53
2026-01-23 01:49:00,36.01,52.1,24.6,41.84,-71,1.55
2026-01-23 01:50:00,34.41,50.8,22.71,39.15,-71,1.47
2026-01-23 01:51:00,33.83,50.2,21.98,38.17,-72,1.44
2026-01-23 01:52:00,35.71,50.4,23.77,41.05,-69,1.54
2026-01-23 01:53:00,33.78,50.8,22.14,38.21,-67,1.44
2026-01-23 01:54:00,32.85,50.2,21.1,36.73,-66,1.39
2026-01-23 01:55:00,32.99,50.2,21.23,36.94,-68,1.4
2026-01-23 01:56:00,32.6,50.1,20.83,36.35,-68,1.38
2026-01-23 01:57:00,33.03,50.1,21.24,36.99,-67,1.4
2026-01-23 01:58:00,32.84,51.2,21.42,36.89,-67,1.39
2026-01-23 01:59:00,32.22,50.8,20.71,35.91,-63,1.36
2026-01-23 02:00:00,32.63,50.1,20.86,36.4,-62,1.38
2026-01-23 02:01:00,32.31,50.7,20.76,36.03,-62,1.37
2026-01-23 02:02:00,32.4,50.5,20.77,36.12,-64,1.37
2026-01-23 02:03:00,31.76,51.5,20.51,35.35,-65,1.34
2026-01-23 02:04:00,32.87,52.2,21.76,37.09,-64,1.39
2026-01-23 02:05:00,32.58,51.0,21.12,36.47,-63,1.38
2026-01-23 02:06:00,33.48,51.6,22.12,37.9,-62,1.42
2026-01-23 02:07:00,33.79,52.3,22.62,38.47,-64,1.44
2026-01-23 02:08:00,34.27,52.9,23.28,39.32,-64,1.46
2026-01-23 02:09:00,32.71,52.8,21.81,36.96,-67,1.39
2026-01-23 02:10:00,32.6,52.8,21.7,36.79,-69,1.38
2026-01-23 02:11:00,32.53,52.2,21.44,36.59,-69,1.38
2026-01-23 02:12:00,32.38,51.4,21.04,36.23,-68,1.37
2026-01-23 02:13:00,33.31,51.4,21.89,37.6,-70,1.42
2026-01-23 02:14:00,34.14,51.0,22.53,38.77,-71,1.46
2026-01-23 02:15:00,35.02,50.3,23.11,39.98,-71,1.5
2026-01-23 02:16:00,34.03,50.0,22.13,38.45,-71,1.45
2026-01-23 02:17:00,35.47,51.8,24.0,40.94,-71,1.52
2026-01-23 02:18:00,35.3,52.0,23.93,40.73,-72,1.51
