Timestamp,gas_concentration_ppm,micro_particle_index,internal_panel_temp_c,rate_of_thermal_rise_c_per_min,ambient_humidity_pct,air_quality_index,alert_severity_level
2026-01-30 02:28:00,65.58,86.91,141.8,0.27,58.2,10,ALARM
2026-01-30 02:29:00,72.29,86.28,140.8,0.54,56.7,10,ALARM
2026-01-30 02:30:00,63.7,79.06,139.8,-0.23,56.1,9,ALARM
2026-01-30 02:31:00,63.96,72.53,138.9,1.42,54.3,9,ALARM
2026-01-30 02:32:00,53.26,52.35,138.0,3.0,56.7,7,ALARM
2026-01-30 02:33:00,54.68,72.68,137.3,3.67,60.6,8,ALARM
2026-01-30 02:34:00,56.97,65.92,140.3,4.77,59.1,8,ALARM
2026-01-30 02:35:00,52.86,68.3,143.2,5.74,60.2,8,ALARM
2026-01-30 02:36:00,45.83,71.18,145.9,4.59,64.6,7,ALARM
2026-01-30 02:37:00,44.9,93.07,148.2,5.24,67.5,8,ALARM
2026-01-30 02:38:00,42.44,91.57,150.5,6.09,68.4,7,ALARM
2026-01-30 02:39:00,37.95,83.88,152.5,7.68,63.8,7,ALARM
2026-01-30 02:40:00,50.58,79.32,154.3,7.83,65.2,8,ALARM
2026-01-30 02:41:00,43.41,97.29,156.0,5.93,58.8,8,ALARM
2026-01-30 02:42:00,39.85,87.16,157.4,7.37,53.0,7,ALARM
2026-01-30 02:43:00,38.15,88.67,158.7,7.49,48.6,7,ALARM
2026-01-30 02:44:00,47.34,89.47,160.1,5.77,46.1,8,ALARM
2026-01-30 02:45:00,40.33,80.77,161.3,4.14,50.2,7,ALARM
2026-01-30 02:46:00,48.72,77.97,162.5,2.24,51.6,7,ALARM
2026-01-30 02:47:00,53.87,67.01,164.0,3.12,53.7,8,ALARM
2026-01-30 02:48:00,57.56,79.11,165.5,2.84,58.4,8,ALARM
2026-01-30 02:49:00,48.98,77.34,167.0,3.08,57.7,7,ALARM
2026-01-30 02:50:00,53.81,79.81,183.8,1.26,60.8,8,ALARM
2026-01-30 02:51:00,54.21,75.67,180.5,1.04,55.8,8,ALARM
2026-01-30 02:52:00,54.8,76.22,177.6,0.74,50.3,8,ALARM
2026-01-30 02:53:00,52.62,68.53,174.8,1.55,51.6,8,ALARM
2026-01-30 02:54:00,56.4,77.08,172.2,1.67,64.9,8,ALARM
2026-01-30 02:55:00,53.88,81.07,169.8,1.29,64.9,8,ALARM
2026-01-30 02:56:00,52.98,91.4,171.5,2.4,70.9,8,ALARM
2026-01-30 02:57:00,61.66,90.87,173.3,3.01,74.0,9,ALARM
2026-01-30 02:58:00,51.61,105.78,171.0,3.8,69.8,9,CRITICAL
2026-01-30 02:59:00,50.77,91.74,169.0,5.4,67.8,8,ALARM
2026-01-30 03:00:00,49.16,92.4,166.8,5.78,67.9,8,ALARM
2026-01-30 03:01:00,50.4,91.9,164.6,4.2,61.9,8,ALARM
2026-01-30 03:02:00,54.38,108.02,162.5,3.81,59.9,9,CRITICAL
2026-01-30 03:03:00,54.36,94.51,160.3,3.05,62.2,9,ALARM
2026-01-30 03:04:00,48.02,100.91,158.5,5.04,60.4,8,CRITICAL
2026-01-30 03:05:00,51.96,97.88,156.9,3.46,58.1,9,ALARM
2026-01-30 03:06:00,46.22,109.25,155.2,2.69,58.0,8,CRITICAL
2026-01-30 03:07:00,44.21,107.98,153.7,2.99,57.4,8,CRITICAL
2026-01-30 03:08:00,34.74,114.4,152.4,3.15,60.8,8,CRITICAL
2026-01-30 03:09:00,23.8,111.08,151.1,1.37,72.3,6,CRITICAL
2026-01-30 03:10:00,17.15,107.17,153.6,2.22,72.7,6,CRITICAL
2026-01-30 03:11:00,19.77,115.97,156.0,1.57,77.2,6,CRITICAL
2026-01-30 03:12:00,17.89,107.5,158.3,2.79,69.7,6,CRITICAL
2026-01-30 03:13:00,21.8,93.36,160.5,2.07,66.5,5,ALARM
2026-01-30 03:14:00,26.14,87.3,158.7,3.04,58.4,6,ALARM
2026-01-30 03:15:00,27.61,91.05,157.2,2.72,52.0,6,ALARM
2026-01-30 03:16:00,22.46,95.68,155.7,4.72,54.7,6,ALARM
2026-01-30 03:17:00,24.62,77.1,154.4,3.64,55.1,5,ALARM
2026-01-30 03:18:00,29.5,63.24,153.0,3.06,63.1,5,ALARM
2026-01-30 03:19:00,34.72,52.18,151.9,1.24,60.7,5,ALARM
2026-01-30 03:20:00,37.03,52.95,150.7,-0.09,57.7,5,ALARM
2026-01-30 03:21:00,39.82,48.53,149.7,0.34,66.3,5,ALARM
2026-01-30 03:22:00,38.45,49.34,148.6,1.3,69.5,5,ALARM
2026-01-30 03:23:00,35.08,44.65,147.8,1.37,65.7,5,ALARM
2026-01-30 03:24:00,37.5,48.39,147.0,2.72,71.1,5,ALARM
2026-01-30 03:25:00,34.84,51.7,146.3,2.79,64.9,5,ALARM
2026-01-30 03:26:00,43.38,67.47,149.7,1.97,62.2,7,ALARM
2026-01-30 03:27:00,46.38,78.3,174.0,0.96,71.7,7,ALARM
2026-01-30 03:28:00,53.28,75.55,175.4,0.39,71.8,8,ALARM
2026-01-30 03:29:00,51.83,76.71,176.7,-0.91,80.1,8,ALARM
2026-01-30 03:30:00,45.05,84.6,178.1,-1.96,76.5,7,ALARM
2026-01-30 03:31:00,47.69,88.16,179.3,0.07,70.8,8,ALARM
2026-01-30 03:32:00,43.52,90.26,180.2,0.13,65.9,7,ALARM
2026-01-30 03:33:00,45.91,84.65,181.1,0.86,67.7,7,ALARM
2026-01-30 03:34:00,40.67,98.53,181.9,1.33,66.0,8,ALARM
2026-01-30 03:35:00,45.45,98.9,182.7,-0.73,79.9,8,ALARM
2026-01-30 03:36:00,45.25,93.13,183.7,-0.87,73.1,8,ALARM
2026-01-30 03:37:00,44.77,78.89,184.6,-0.96,78.1,7,ALARM
2026-01-30 03:38:00,41.96,80.41,185.3,-0.39,79.1,7,ALARM
2026-01-30 03:39:00,42.07,72.23,185.8,-0.25,80.8,7,ALARM
2026-01-30 03:40:00,39.08,64.45,186.2,-0.07,82.1,6,ALARM
2026-01-30 03:41:00,34.85,57.82,186.4,-1.23,79.6,5,ALARM
2026-01-30 03:42:00,26.01,59.07,199.9,0.73,85.3,4,ALARM
2026-01-30 03:43:00,27.37,62.45,199.4,1.64,76.4,5,ALARM
2026-01-30 03:44:00,36.59,70.29,198.8,1.97,72.9,6,ALARM
2026-01-30 03:45:00,36.55,77.4,198.4,2.05,65.2,6,ALARM
2026-01-30 03:46:00,41.5,66.27,197.9,2.29,68.8,6,ALARM
2026-01-30 03:47:00,47.01,86.56,193.5,2.6,66.8,8,ALARM
2026-01-30 03:48:00,42.59,100.32,189.5,1.07,70.5,8,CRITICAL
2026-01-30 03:49:00,42.83,106.16,185.8,-0.28,68.8,8,CRITICAL
2026-01-30 03:50:00,47.33,94.54,182.3,-2.13,69.1,8,ALARM
2026-01-30 03:51:00,39.5,109.11,179.0,-2.87,66.3,8,CRITICAL
2026-01-30 03:52:00,36.19,116.06,175.9,-2.07,59.8,8,CRITICAL
2026-01-30 03:53:00,35.08,132.74,176.8,-1.62,59.3,8,CRITICAL
2026-01-30 03:54:00,31.01,122.8,177.7,-2.75,63.8,8,CRITICAL
2026-01-30 03:55:00,30.47,115.58,189.3,-1.73,69.8,7,CRITICAL
2026-01-30 03:56:00,44.54,113.87,185.7,-1.01,69.0,9,CRITICAL
2026-01-30 03:57:00,43.32,87.86,182.3,0.7,73.8,7,ALARM
2026-01-30 03:58:00,42.86,87.82,179.0,1.45,72.8,7,ALARM
2026-01-30 03:59:00,47.12,84.47,175.8,1.69,67.9,8,ALARM
2026-01-30 04:00:00,50.5,77.0,172.6,2.37,67.8,8,ALARM
2026-01-30 04:01:00,42.46,89.32,170.0,0.85,70.2,7,ALARM
2026-01-30 04:02:00,42.05,71.18,167.2,0.55,68.9,7,ALARM
2026-01-30 04:03:00,39.37,89.57,164.7,0.44,74.3,7,ALARM
2026-01-30 04:04:00,41.78,93.79,162.4,1.05,77.9,7,ALARM
2026-01-30 04:05:00,40.89,98.96,160.0,-0.4,85.3,8,ALARM
2026-01-30 04:06:00,44.19,99.02,157.7,-0.87,84.2,8,ALARM
2026-01-30 04:07:00,46.79,94.93,155.6,-0.53,78.6,8,ALARM
2026-01-30 04:08:00,41.71,103.86,153.7,-1.99,76.4,8,CRITICAL
2026-01-30 04:09:00,40.26,101.54,152.0,-0.94,73.3,8,CRITICAL
2026-01-30 04:10:00,37.87,102.57,154.2,0.03,76.2,7,CRITICAL
2026-01-30 04:11:00,29.54,111.88,156.4,-1.23,78.9,7,CRITICAL
2026-01-30 04:12:00,32.59,126.08,158.5,-1.6,81.8,8,CRITICAL
2026-01-30 04:13:00,29.73,135.35,160.4,0.74,78.8,8,CRITICAL
2026-01-30 04:14:00,23.65,136.21,162.3,0.66,79.3,7,CRITICAL
2026-01-30 04:15:00,19.02,142.11,164.3,0.57,75.0,7,CRITICAL
2026-01-30 04:16:00,20.52,154.54,166.2,1.07,65.3,8,CRITICAL
2026-01-30 04:17:00,28.36,153.02,168.0,2.63,56.6,8,CRITICAL
2026-01-30 04:18:00,35.68,160.2,169.7,2.65,53.8,9,CRITICAL
2026-01-30 04:19:00,29.73,136.78,171.2,1.22,57.3,8,CRITICAL
2026-01-30 04:20:00,24.55,119.86,172.6,2.14,65.4,7,CRITICAL
2026-01-30 04:21:00,20.25,103.2,170.1,0.82,64.6,6,CRITICAL
2026-01-30 04:22:00,13.29,98.3,167.7,-0.53,56.3,5,ALARM
2026-01-30 04:23:00,13.0,86.84,169.4,-0.72,57.3,4,ALARM
2026-01-30 04:24:00,12.8,78.21,171.0,-0.16,64.7,4,ALARM
2026-01-30 04:25:00,16.19,95.0,172.3,-1.44,65.9,5,ALARM
2026-01-30 04:26:00,19.71,95.96,173.6,-1.47,62.8,5,ALARM
2026-01-30 04:27:00,27.12,94.44,174.8,-0.81,63.2,6,ALARM
2026-01-30 04:28:00,30.44,93.66,176.0,0.97,58.6,6,ALARM
2026-01-30 04:29:00,39.23,83.14,177.0,1.83,53.9,7,ALARM
2026-01-30 04:30:00,41.12,92.06,178.1,0.39,48.3,7,ALARM
2026-01-30 04:31:00,36.43,82.33,179.1,1.25,55.7,6,ALARM
2026-01-30 04:32:00,41.82,102.15,179.9,1.66,56.2,8,CRITICAL
2026-01-30 04:33:00,42.08,74.65,180.6,1.13,50.4,7,ALARM
2026-01-30 04:34:00,46.16,90.18,181.1,0.53,48.7,8,ALARM
2026-01-30 04:35:00,49.75,94.54,181.6,1.08,50.7,8,ALARM
2026-01-30 04:36:00,41.59,84.24,182.0,1.15,51.9,7,ALARM
2026-01-30 04:37:00,50.66,82.81,182.4,0.25,54.9,8,ALARM
2026-01-30 04:38:00,52.17,80.91,182.8,1.82,54.9,8,ALARM
2026-01-30 04:39:00,48.46,73.76,183.5,2.29,66.4,7,ALARM
2026-01-30 04:40:00,42.12,65.51,184.2,0.9,68.3,6,ALARM
2026-01-30 04:41:00,34.38,54.49,185.1,-1.49,73.4,5,ALARM
2026-01-30 04:42:00,35.89,58.51,186.0,-2.51,77.0,5,ALARM
2026-01-30 04:43:00,37.27,77.95,187.0,-2.15,75.4,6,ALARM
2026-01-30 04:44:00,37.58,94.15,187.9,-0.99,72.6,7,ALARM
2026-01-30 04:45:00,36.79,85.28,188.7,-0.06,77.0,7,ALARM
2026-01-30 04:46:00,42.11,93.35,189.4,1.14,76.8,7,ALARM
2026-01-30 04:47:00,40.71,82.98,190.1,-0.93,83.0,7,ALARM
2026-01-30 04:48:00,40.8,91.59,186.8,-0.72,80.5,7,ALARM
2026-01-30 04:49:00,45.22,65.32,183.7,0.15,82.0,7,ALARM
2026-01-30 04:50:00,46.51,65.8,184.6,-1.55,80.5,7,ALARM
2026-01-30 04:51:00,46.63,66.05,181.5,-1.75,83.6,7,ALARM
2026-01-30 04:52:00,45.35,62.71,178.6,-2.75,81.5,7,ALARM
2026-01-30 04:53:00,51.94,54.92,176.0,-2.87,79.8,7,ALARM
2026-01-30 04:54:00,47.03,54.58,177.5,-2.41,77.6,6,ALARM
2026-01-30 04:55:00,44.46,40.62,175.0,-2.6,78.8,6,ALARM
2026-01-30 04:56:00,46.99,56.64,172.9,-0.95,82.5,6,ALARM
2026-01-30 04:57:00,44.51,57.64,171.1,-0.56,81.8,6,ALARM
2026-01-30 04:58:00,37.41,80.01,173.5,1.34,71.6,6,ALARM
2026-01-30 04:59:00,35.08,76.59,171.8,2.34,66.9,6,ALARM
2026-01-30 05:00:00,37.5,86.07,170.1,1.55,73.7,7,ALARM
2026-01-30 05:01:00,33.05,95.32,168.5,2.83,70.8,7,ALARM
2026-01-30 05:02:00,35.09,96.36,166.9,1.86,69.2,7,ALARM
2026-01-30 05:03:00,36.65,94.72,169.4,-0.03,69.4,7,ALARM
2026-01-30 05:04:00,38.8,88.19,167.7,-0.92,68.9,7,ALARM
2026-01-30 05:05:00,33.98,83.04,166.2,0.77,68.2,6,ALARM
2026-01-30 05:06:00,36.27,99.85,164.4,1.13,58.1,7,ALARM
2026-01-30 05:07:00,32.5,99.12,162.7,0.78,56.5,7,ALARM
2026-01-30 05:08:00,27.49,91.28,161.2,0.38,63.7,6,ALARM
2026-01-30 05:09:00,27.92,97.18,163.6,-0.03,63.8,6,ALARM
2026-01-30 05:10:00,25.72,89.04,162.0,0.68,73.0,6,ALARM
2026-01-30 05:11:00,27.16,84.46,160.6,1.91,80.4,6,ALARM
2026-01-30 05:12:00,28.93,83.27,159.4,1.48,85.1,6,ALARM
2026-01-30 05:13:00,17.06,76.58,158.2,1.43,92.4,4,ALARM
2026-01-30 05:14:00,19.71,72.21,161.4,1.86,93.7,4,ALARM
2026-01-30 05:15:00,19.4,94.13,160.3,0.68,76.9,5,ALARM
2026-01-30 05:16:00,24.85,83.26,159.2,1.37,76.0,5,ALARM
2026-01-30 05:17:00,32.95,82.98,158.1,0.65,79.0,6,ALARM
2026-01-30 05:18:00,41.95,103.57,157.1,1.74,80.3,8,CRITICAL
2026-01-30 05:19:00,45.13,98.15,156.2,1.31,78.1,8,ALARM
2026-01-30 05:20:00,35.65,84.69,155.2,0.53,72.6,6,ALARM
2026-01-30 05:21:00,41.09,99.57,154.3,1.49,65.3,8,ALARM
2026-01-30 05:22:00,46.79,100.43,175.1,1.19,67.7,8,CRITICAL
2026-01-30 05:23:00,42.34,96.31,173.1,-0.34,62.4,8,ALARM
2026-01-30 05:24:00,42.98,80.89,171.1,-0.62,68.0,7,ALARM
2026-01-30 05:25:00,38.46,96.53,169.1,1.01,69.4,7,ALARM
2026-01-30 05:26:00,46.66,103.53,167.3,1.24,73.1,8,CRITICAL
2026-01-30 05:27:00,43.12,108.18,169.5,2.79,69.7,8,CRITICAL
2026-01-30 05:28:00,45.79,117.69,168.1,3.44,68.6,9,CRITICAL
2026-01-30 05:29:00,49.1,98.59,166.9,4.35,72.9,8,ALARM
2026-01-30 05:30:00,40.21,87.96,165.6,3.92,67.9,7,ALARM
2026-01-30 05:31:00,49.34,76.39,164.3,3.85,77.1,7,ALARM
2026-01-30 05:32:00,53.08,74.82,163.2,3.27,68.2,8,ALARM
2026-01-30 05:33:00,59.16,67.99,162.2,3.93,67.6,8,ALARM
2026-01-30 05:34:00,60.01,70.28,165.0,5.64,70.8,8,ALARM
2026-01-30 05:35:00,58.0,72.3,167.9,5.43,65.0,8,ALARM
2026-01-30 05:36:00,53.6,84.18,170.3,4.0,66.2,8,ALARM
2026-01-30 05:37:00,54.57,79.09,172.6,4.05,63.9,8,ALARM
2026-01-30 05:38:00,48.0,78.6,170.8,5.74,60.3,7,ALARM
2026-01-30 05:39:00,50.51,77.61,169.1,7.66,64.5,8,ALARM
2026-01-30 05:40:00,51.35,65.94,167.8,7.08,65.0,7,ALARM
2026-01-30 05:41:00,53.89,77.98,166.5,5.89,71.9,8,ALARM
2026-01-30 05:42:00,55.38,83.87,165.5,4.88,69.6,8,ALARM
2026-01-30 05:43:00,56.28,85.99,164.5,5.01,71.6,9,ALARM
2026-01-30 05:44:00,52.27,73.03,167.1,4.21,78.6,8,ALARM
2026-01-30 05:45:00,57.08,65.31,169.8,3.87,81.1,8,ALARM
2026-01-30 05:46:00,54.64,76.21,172.4,2.9,84.0,8,ALARM
2026-01-30 05:47:00,54.58,76.07,174.7,1.98,84.5,8,ALARM
2026-01-30 05:48:00,53.4,71.67,173.1,1.67,85.9,8,ALARM
2026-01-30 05:49:00,58.93,64.3,171.7,2.18,83.1,8,ALARM
2026-01-30 05:50:00,54.19,77.72,170.2,1.04,76.3,8,ALARM
2026-01-30 05:51:00,66.01,84.25,169.1,1.14,66.2,9,ALARM
2026-01-30 05:52:00,66.85,78.68,172.1,0.71,65.0,9,ALARM
2026-01-30 05:53:00,69.89,76.7,175.0,-0.25,65.3,10,ALARM
2026-01-30 05:54:00,74.48,81.44,173.7,-1.38,68.1,10,ALARM
2026-01-30 05:55:00,76.91,98.47,172.4,-1.4,72.0,10,ALARM
2026-01-30 05:56:00,68.63,104.93,171.0,-0.6,74.3,10,CRITICAL
2026-01-30 05:57:00,58.6,110.24,169.9,-0.59,71.4,10,CRITICAL
2026-01-30 05:58:00,47.07,100.19,168.8,1.33,70.4,8,CRITICAL
2026-01-30 05:59:00,54.27,116.5,167.8,1.44,60.0,10,CRITICAL
2026-01-30 06:00:00,49.27,114.62,170.6,1.79,53.0,9,CRITICAL
2026-01-30 06:01:00,46.27,100.45,173.6,2.9,56.4,8,CRITICAL
2026-01-30 06:02:00,48.53,93.44,172.3,2.15,62.4,8,ALARM
2026-01-30 06:03:00,45.31,104.64,171.1,2.49,61.0,8,CRITICAL
2026-01-30 06:04:00,44.84,100.08,170.0,2.39,62.2,8,CRITICAL
2026-01-30 06:05:00,43.71,82.18,168.9,3.23,63.1,7,ALARM
2026-01-30 06:06:00,37.23,80.77,172.2,1.84,72.6,6,ALARM
2026-01-30 06:07:00,38.66,104.62,175.1,-0.04,70.8,8,CRITICAL
2026-01-30 06:08:00,35.79,98.8,173.8,1.39,69.8,7,ALARM
2026-01-30 06:09:00,37.2,101.55,172.5,1.07,72.4,7,CRITICAL
2026-01-30 06:10:00,36.14,79.63,171.1,2.27,71.6,6,ALARM
2026-01-30 06:11:00,30.55,77.19,169.5,1.76,70.8,6,ALARM
2026-01-30 06:12:00,33.64,83.18,167.9,2.81,66.5,6,ALARM
2026-01-30 06:13:00,34.79,93.84,166.3,1.42,68.1,7,ALARM
2026-01-30 06:14:00,30.14,89.11,168.6,1.25,74.4,6,ALARM
2026-01-30 06:15:00,35.97,97.3,170.6,1.24,79.8,7,ALARM
2026-01-30 06:16:00,40.82,95.59,172.4,2.26,77.4,7,ALARM
2026-01-30 06:17:00,48.08,91.21,173.9,1.91,78.1,8,ALARM
2026-01-30 06:18:00,40.09,82.05,171.6,3.3,83.0,7,ALARM
2026-01-30 06:19:00,48.29,93.96,169.5,2.66,85.1,8,ALARM
2026-01-30 06:20:00,44.1,78.71,171.3,1.9,84.2,7,ALARM
2026-01-30 06:21:00,38.19,75.36,173.1,0.07,76.7,6,ALARM
2026-01-30 06:22:00,39.37,95.43,174.7,1.38,72.3,7,ALARM
2026-01-30 06:23:00,43.14,103.93,176.3,2.47,74.6,8,CRITICAL
2026-01-30 06:24:00,47.56,113.93,178.0,2.79,69.9,9,CRITICAL
2026-01-30 06:25:00,52.69,129.09,179.6,1.19,64.9,10,CRITICAL
2026-01-30 06:26:00,52.8,119.99,181.1,1.11,62.2,10,CRITICAL
2026-01-30 06:27:00,52.12,132.21,182.6,1.71,71.4,10,CRITICAL
2026-01-30 06:28:00,55.66,136.68,184.0,1.85,75.2,10,CRITICAL
2026-01-30 06:29:00,57.67,132.03,185.3,0.87,72.8,10,CRITICAL
2026-01-30 06:30:00,57.59,125.95,186.5,-0.03,86.3,10,CRITICAL
2026-01-30 06:31:00,61.53,124.28,187.7,-0.35,84.9,10,CRITICAL
2026-01-30 06:32:00,53.13,115.75,188.7,-0.13,75.0,9,CRITICAL
2026-01-30 06:33:00,48.43,96.25,189.9,1.26,77.3,8,ALARM
2026-01-30 06:34:00,42.44,99.89,190.7,2.68,70.0,8,ALARM
2026-01-30 06:35:00,36.73,90.58,191.5,2.09,62.8,7,ALARM
2026-01-30 06:36:00,35.77,100.95,192.2,0.73,66.7,7,CRITICAL
2026-01-30 06:37:00,43.46,102.56,192.9,2.45,62.1,8,CRITICAL
2026-01-30 06:38:00,47.34,91.77,193.5,2.07,62.7,8,ALARM
2026-01-30 06:39:00,47.53,105.1,190.0,1.06,59.7,8,CRITICAL
2026-01-30 06:40:00,49.4,110.66,186.8,1.51,65.6,9,CRITICAL
2026-01-30 06:41:00,56.4,117.25,183.6,2.4,64.5,10,CRITICAL
2026-01-30 06:42:00,51.33,118.38,180.5,3.24,70.7,9,CRITICAL
2026-01-30 06:43:00,46.3,130.73,177.9,5.09,66.6,9,CRITICAL
2026-01-30 06:44:00,41.34,109.6,175.5,4.32,63.6,8,CRITICAL
2026-01-30 06:45:00,46.75,97.21,173.3,2.79,72.2,8,ALARM
2026-01-30 06:46:00,41.05,107.86,175.2,3.61,78.4,8,CRITICAL
2026-01-30 06:47:00,39.66,112.67,176.9,4.14,75.9,8,CRITICAL
2026-01-30 06:48:00,35.24,116.25,174.7,3.6,82.7,8,CRITICAL
2026-01-30 06:49:00,32.04,110.13,172.6,4.26,84.5,7,CRITICAL
2026-01-30 06:50:00,30.55,99.21,170.9,5.03,81.1,7,ALARM
2026-01-30 06:51:00,38.68,84.8,169.5,5.0,82.5,7,ALARM
2026-01-30 06:52:00,35.56,87.36,172.3,6.16,72.4,7,ALARM
2026-01-30 06:53:00,33.96,72.47,174.9,6.61,61.8,6,ALARM
2026-01-30 06:54:00,35.05,69.15,173.1,6.17,58.4,6,ALARM
2026-01-30 06:55:00,28.13,90.98,171.4,4.54,65.0,6,ALARM
2026-01-30 06:56:00,26.9,89.42,173.6,3.41,65.2,6,ALARM
2026-01-30 06:57:00,39.01,84.54,175.6,4.32,65.4,7,ALARM
2026-01-30 06:58:00,34.86,75.89,173.4,2.26,71.3,6,ALARM
2026-01-30 06:59:00,40.88,91.99,171.1,2.82,63.3,7,ALARM
2026-01-30 07:00:00,39.74,85.94,169.1,2.54,69.5,7,ALARM
2026-01-30 07:01:00,42.98,82.58,167.4,2.73,76.7,7,ALARM
2026-01-30 07:02:00,35.34,81.71,169.8,2.82,71.6,6,ALARM
2026-01-30 07:03:00,36.66,87.21,168.0,3.56,72.0,7,ALARM
2026-01-30 07:04:00,51.94,95.61,166.1,2.27,76.4,9,ALARM
2026-01-30 07:05:00,61.68,94.74,164.3,1.54,77.4,9,ALARM
2026-01-30 07:06:00,60.51,97.45,166.8,3.26,79.0,9,ALARM
2026-01-30 07:07:00,64.83,98.14,165.3,3.28,83.6,10,ALARM
2026-01-30 07:08:00,64.95,102.18,163.9,2.55,82.1,10,CRITICAL
2026-01-30 07:09:00,63.68,113.86,162.6,3.21,79.0,10,CRITICAL
2026-01-30 07:10:00,56.51,99.09,161.5,4.12,78.6,9,ALARM
2026-01-30 07:11:00,50.22,111.42,160.3,3.92,80.2,9,CRITICAL
2026-01-30 07:12:00,56.72,119.47,163.2,3.14,75.4,10,CRITICAL
2026-01-30 07:13:00,49.72,136.46,162.0,3.35,68.7,10,CRITICAL
2026-01-30 07:14:00,50.83,135.01,161.0,3.39,76.0,10,CRITICAL
2026-01-30 07:15:00,42.73,120.64,164.0,3.98,72.0,9,CRITICAL
2026-01-30 07:16:00,36.6,106.3,166.8,4.38,68.6,7,CRITICAL
2026-01-30 07:17:00,42.04,97.27,165.5,2.28,63.9,8,ALARM
2026-01-30 07:18:00,36.59,100.62,164.1,2.6,60.2,7,CRITICAL
2026-01-30 07:19:00,40.13,90.46,166.9,4.58,62.5,7,ALARM
2026-01-30 07:20:00,40.6,110.93,165.6,5.84,64.3,8,CRITICAL
2026-01-30 07:21:00,49.26,100.93,164.3,5.71,64.3,8,CRITICAL
2026-01-30 07:22:00,45.33,105.14,163.1,5.38,63.2,8,CRITICAL
2026-01-30 07:23:00,44.36,98.78,165.9,5.48,69.0,8,ALARM
2026-01-30 07:24:00,43.49,110.75,168.3,3.89,67.6,8,CRITICAL
2026-01-30 07:25:00,37.26,128.29,170.3,2.74,65.7,8,CRITICAL
2026-01-30 07:26:00,31.37,129.04,172.1,3.25,68.1,8,CRITICAL
2026-01-30 07:27:00,28.78,112.2,170.0,3.24,61.1,7,CRITICAL
2026-01-30 07:28:00,32.57,106.93,167.9,1.21,62.0,7,CRITICAL
2026-01-30 07:29:00,32.71,118.39,169.9,0.51,60.9,8,CRITICAL
2026-01-30 07:30:00,33.12,115.51,167.9,1.74,54.5,7,CRITICAL
2026-01-30 07:31:00,38.57,108.02,166.2,2.65,63.7,8,CRITICAL
2026-01-30 07:32:00,31.52,106.84,168.4,2.38,68.8,7,CRITICAL
2026-01-30 07:33:00,31.94,94.78,166.4,1.34,69.2,6,ALARM
2026-01-30 07:34:00,28.82,91.21,164.3,1.26,72.1,6,ALARM
2026-01-30 07:35:00,30.8,102.27,162.3,3.35,78.3,7,CRITICAL
2026-01-30 07:36:00,29.16,122.98,160.4,2.39,83.3,7,CRITICAL
2026-01-30 07:37:00,26.34,114.87,162.3,3.43,86.8,7,CRITICAL
2026-01-30 07:38:00,25.16,98.36,160.4,3.3,79.7,6,ALARM
2026-01-30 07:39:00,27.07,97.67,158.6,2.54,77.7,6,ALARM
2026-01-30 07:40:00,27.61,109.28,160.5,2.98,73.7,7,CRITICAL
2026-01-30 07:41:00,23.91,93.83,158.6,3.74,63.8,6,ALARM
2026-01-30 07:42:00,25.1,96.23,156.9,3.47,66.0,6,ALARM
2026-01-30 07:43:00,27.73,88.4,155.3,2.59,62.9,6,ALARM
2026-01-30 07:44:00,26.23,91.31,153.8,2.48,74.3,6,ALARM
2026-01-30 07:45:00,22.47,93.83,156.3,2.74,67.4,5,ALARM
2026-01-30 07:46:00,21.97,101.88,154.7,2.31,66.9,6,CRITICAL
2026-01-30 07:47:00,29.57,104.67,153.0,-0.52,69.6,7,CRITICAL
2026-01-30 07:48:00,29.09,88.23,151.3,-0.39,67.9,6,ALARM
2026-01-30 07:49:00,32.62,88.59,149.8,2.5,64.9,6,ALARM
2026-01-30 07:50:00,29.05,70.51,152.5,2.28,67.0,5,ALARM
2026-01-30 07:51:00,21.08,64.02,151.3,3.63,62.9,4,ALARM
2026-01-30 07:52:00,18.75,51.75,150.4,4.22,62.2,3,ALARM
2026-01-30 07:53:00,18.46,42.84,153.4,5.48,49.8,3,WARNING
2026-01-30 07:54:00,19.91,54.84,152.7,5.92,69.6,4,ALARM
2026-01-30 07:55:00,23.47,56.51,151.8,5.61,70.6,4,ALARM
2026-01-30 07:56:00,30.07,49.7,155.0,5.51,59.4,4,ALARM
2026-01-30 07:57:00,32.82,40.72,154.3,4.47,66.6,4,ALARM
2026-01-30 07:58:00,28.68,62.43,153.5,3.86,76.7,5,ALARM
2026-01-30 07:59:00,26.24,65.13,152.9,5.12,70.6,5,ALARM
2026-01-30 08:00:00,29.96,70.89,156.3,4.66,69.7,5,ALARM
2026-01-30 08:01:00,29.73,64.6,155.5,3.98,66.6,5,ALARM
2026-01-30 08:02:00,32.79,69.71,154.8,3.59,71.6,6,ALARM
2026-01-30 08:03:00,42.08,62.04,154.2,3.74,66.9,6,ALARM
2026-01-30 08:04:00,48.47,45.03,153.4,3.71,70.3,6,ALARM
2026-01-30 08:05:00,61.87,61.23,156.8,2.92,77.9,8,ALARM
2026-01-30 08:06:00,54.58,36.16,156.2,3.02,80.3,6,ALARM
2026-01-30 08:07:00,52.42,35.25,155.6,2.44,75.5,6,ALARM
2026-01-30 08:08:00,49.69,47.13,155.0,3.72,77.1,6,ALARM
